msno,payment_method_id,payment_plan_days,plan_list_price,actual_amount_paid,is_auto_renew,transaction_date,membership_expire_date,is_cancel,transaction_count,city,bd,gender,registered_via,registration_init_time,num_25Sum,num_50Sum,num_75Sum,num_985Sum,num_100Sum,num_unqSum,total_secsSum,num_25Mean,num_50Mean,num_75Mean,num_985Mean,num_100Mean,num_unqMean,total_secsMean,count,is_churn,price_per_day,days_fidelity
MjeD5YdzJGO1,41,30,100,100,1,2017-03-18,2017-04-17,0,3,1,-1,inconnu,7,2012-12-19,3.0,3.0,0.0,6.0,101.0,61.0,30536.929,0.3,0.3,0.0,0.6,10.1,6.1,3053.6929,10,0,3.333333333333333,1580
EatabHyRohAZ,40,30,149,149,1,2017-03-06,2017-04-05,0,1,4,-1,inconnu,3,2013-01-31,80.0,13.0,5.0,8.0,222.0,307.0,61066.45799999999,3.636363636363636,0.5909090909090909,0.2272727272727273,0.3636363636363637,10.090909090909092,13.954545454545455,2775.7480909090905,22,0,4.966666666666667,1525
uVIxsJRTCHGZ,37,30,149,149,1,2017-03-02,2017-04-02,0,1,13,49,male,9,2010-12-30,46.0,7.0,2.0,5.0,165.0,222.0,45147.736,6.571428571428571,1.0,0.2857142857142857,0.7142857142857143,23.57142857142857,31.714285714285715,6449.676571428572,7,0,4.966666666666667,2285
mS+Nh5zFAqFb,41,30,149,149,1,2017-03-15,2017-04-15,0,1,1,-1,inconnu,7,2015-04-16,9.0,11.0,9.0,9.0,829.0,175.0,229920.96200000003,0.5294117647058824,0.6470588235294118,0.5294117647058824,0.5294117647058824,48.764705882352935,10.294117647058824,13524.762470588235,17,0,4.966666666666667,730
neuqwL2hQOm/,37,30,149,149,1,2017-03-18,2017-04-17,0,1,13,22,male,3,2013-02-22,20.0,10.0,7.0,10.0,518.0,247.0,122732.66950000002,1.1111111111111112,0.5555555555555556,0.3888888888888889,0.5555555555555556,28.777777777777786,13.722222222222221,6818.48163888889,18,0,4.966666666666667,1515
lfVuXdgfOrmr,15,90,300,300,0,2017-03-20,2017-06-21,0,2,6,16,female,3,2014-10-25,87.0,17.0,4.0,0.0,138.0,290.0,36546.772000000004,6.2142857142857135,1.2142857142857142,0.2857142857142857,0.0,9.857142857142858,20.714285714285715,2610.483714285714,14,1,3.333333333333333,970
t3JP6AUO3iEW,38,410,1788,1788,0,2017-03-11,2018-04-25,0,1,21,27,male,4,2015-10-17,179.0,28.0,10.0,15.0,590.0,730.0,157391.19100000002,8.523809523809524,1.3333333333333333,0.4761904761904762,0.7142857142857143,28.095238095238088,34.76190476190476,7494.818619047621,21,1,4.360975609756099,921
HuM4BrBklPCS,41,30,99,99,1,2017-03-18,2017-04-18,0,1,1,-1,inconnu,7,2015-10-18,16.0,4.0,7.0,2.0,64.0,84.0,17222.288,1.3333333333333333,0.3333333333333333,0.5833333333333334,0.16666666666666666,5.333333333333333,7.0,1435.1906666666666,12,0,3.3,548
YzeZ0oMjrCH4,41,30,99,99,1,2017-03-04,2017-04-04,0,1,1,-1,inconnu,7,2010-11-12,226.0,42.0,27.0,34.0,802.0,649.0,164980.09000000005,9.04,1.68,1.08,1.36,32.08,25.96,6599.203600000003,25,0,3.3,2335
JC8Q7o65yllZ,36,30,180,180,1,2017-03-27,2017-04-27,0,1,1,-1,inconnu,9,2014-08-26,15.0,3.0,5.0,3.0,413.0,399.0,93036.832,1.5,0.3,0.5,0.3,41.3,39.9,9303.6832,10,0,6.0,975
EVRU1/jcUNEU,41,30,129,129,1,2015-12-06,2018-10-07,0,21,1,-1,inconnu,7,2013-03-27,2.0,2.0,0.0,2.0,69.0,68.0,15546.12,0.18181818181818185,0.18181818181818185,0.0,0.18181818181818185,6.2727272727272725,6.1818181818181825,1413.2836363636366,11,0,4.3,2020
8Q6PHqzrExV7,41,30,99,99,1,2017-03-26,2017-04-27,0,1,1,-1,inconnu,7,2010-07-23,93.0,19.0,14.0,15.0,669.0,618.0,180756.749,3.72,0.76,0.56,0.6,26.76,24.72,7230.26996,25,0,3.3,2470
AXX2jqt4eZdh,36,30,180,180,0,2017-03-30,2017-04-29,0,1,1,-1,inconnu,4,2016-10-17,44.0,6.0,8.0,3.0,592.0,611.0,149096.37399999998,1.8333333333333333,0.25,0.3333333333333333,0.125,24.66666666666667,25.45833333333333,6212.348916666666,24,0,6.0,194
pdl7dBrXvA6p,33,30,149,149,1,2017-03-31,2017-04-30,0,1,5,51,male,9,2011-01-11,483.0,146.0,66.0,65.0,388.0,1581.0,143012.076,16.1,4.866666666666666,2.2,2.1666666666666665,12.933333333333335,52.7,4767.0692,30,0,4.966666666666667,2301
0lMRL090BIBi,41,30,99,99,1,2017-03-14,2017-04-14,0,1,22,26,female,7,2012-06-07,159.0,36.0,24.0,21.0,402.0,609.0,107990.30399999996,6.36,1.44,0.96,0.84,16.08,24.36,4319.612159999999,25,0,3.3,1772
QQlRPNz3ww55,38,30,149,149,0,2017-02-27,2017-04-03,0,1,22,24,female,3,2015-02-13,65.0,23.0,14.0,21.0,577.0,497.0,149321.53199999998,3.095238095238096,1.0952380952380951,0.6666666666666666,1.0,27.47619047619048,23.66666666666667,7110.549142857142,21,1,4.966666666666667,780
mxYYqTYEi2ra,37,30,149,149,1,2017-03-09,2017-04-08,0,1,13,31,male,3,2014-02-23,54.0,14.0,13.0,10.0,470.0,529.0,118585.756,2.4545454545454546,0.6363636363636364,0.5909090909090909,0.4545454545454545,21.363636363636363,24.04545454545455,5390.261636363636,22,0,4.966666666666667,1140
fpShFHwd70so,41,30,99,99,1,2017-03-31,2017-04-30,0,1,13,31,female,7,2015-10-29,39.0,5.0,2.0,8.0,372.0,230.0,107160.98300000001,2.2941176470588243,0.29411764705882354,0.1176470588235294,0.4705882352941176,21.882352941176467,13.529411764705882,6303.587235294118,17,0,3.3,549
hREFJO1oexyG,38,30,149,149,0,2017-03-28,2017-04-27,0,1,1,27,male,3,2014-08-12,144.0,16.0,10.0,16.0,215.0,355.0,60868.03400000001,11.076923076923077,1.2307692307692308,0.7692307692307693,1.2307692307692308,16.53846153846154,27.30769230769231,4682.156461538461,13,0,4.966666666666667,989
+NmqKNoOTvFB,41,30,99,99,1,2017-03-07,2017-04-07,0,1,1,-1,inconnu,7,2016-07-07,12.0,1.0,2.0,0.0,128.0,131.0,33277.731,0.5217391304347826,0.043478260869565216,0.08695652173913042,0.0,5.565217391304348,5.695652173913044,1446.8578695652177,23,0,3.3,274
hc4H05BcR1lW,41,30,149,149,1,2017-03-04,2017-04-04,0,1,1,-1,inconnu,7,2015-12-04,225.0,70.0,34.0,50.0,802.0,805.0,224027.67299999995,8.035714285714286,2.5,1.2142857142857142,1.7857142857142858,28.642857142857146,28.75,8000.988321428571,28,0,4.966666666666667,487
9QQHS+U/JF1e,40,30,149,149,1,2017-03-14,2017-04-18,0,1,22,24,female,3,2014-10-06,8.0,1.0,1.0,1.0,16.0,19.0,4044.051,2.6666666666666665,0.3333333333333333,0.3333333333333333,0.3333333333333333,5.333333333333333,6.333333333333332,1348.017,3,0,4.966666666666667,925
QHBrHDPu5CQk,39,30,149,149,1,2017-03-31,2017-05-11,0,2,11,21,female,3,2015-08-25,230.0,77.0,57.0,43.0,1239.0,1156.0,303065.63399999996,7.419354838709677,2.4838709677419355,1.8387096774193548,1.3870967741935485,39.967741935483865,37.290322580645146,9776.31077419355,31,0,4.966666666666667,625
mZ3/n/qI1g/L,41,30,99,99,1,2017-03-22,2017-04-22,0,1,1,-1,inconnu,7,2015-10-22,89.0,16.0,13.0,17.0,177.0,163.0,123938.116,5.933333333333334,1.0666666666666669,0.8666666666666667,1.1333333333333333,11.8,10.866666666666667,8262.541066666667,15,0,3.3,548
Xya1bouD1wOV,41,30,99,99,1,2017-03-26,2017-04-26,0,1,1,-1,inconnu,7,2013-03-08,82.0,24.0,18.0,16.0,698.0,760.0,172418.1615,2.9285714285714284,0.8571428571428571,0.6428571428571429,0.5714285714285714,24.92857142857143,27.142857142857146,6157.791482142857,28,0,3.3,1510
VxwSkz3TdE8V,41,30,149,149,1,2017-03-04,2017-03-04,1,1,1,-1,inconnu,7,2014-09-20,7.0,1.0,0.0,1.0,16.0,25.0,4549.032,2.333333333333333,0.3333333333333333,0.0,0.3333333333333333,5.333333333333333,8.333333333333334,1516.344,3,1,4.966666666666667,896
0xBJk/ovrThw,38,30,149,149,0,2017-03-10,2017-04-09,0,1,1,-1,inconnu,3,2014-06-15,539.0,86.0,65.0,59.0,903.0,1370.0,261831.88199999995,17.387096774193548,2.7741935483870965,2.096774193548387,1.903225806451613,29.12903225806452,44.193548387096776,8446.189741935483,31,0,4.966666666666667,1029
rTjsJWr3vaaj,41,30,99,99,1,2017-03-31,2017-04-30,0,1,6,32,male,7,2016-02-28,1.0,0.0,0.0,0.0,125.0,21.0,36523.605999999985,0.05555555555555555,0.0,0.0,0.0,6.9444444444444455,1.1666666666666667,2029.089222222222,18,0,3.3,427
PRksZylneFhE,38,30,149,149,0,2017-03-16,2017-04-15,0,1,4,17,female,3,2015-08-16,30.0,6.0,10.0,9.0,554.0,536.0,130725.573,1.0714285714285714,0.21428571428571427,0.35714285714285715,0.32142857142857145,19.785714285714285,19.142857142857142,4668.770464285714,28,0,4.966666666666667,608
E3Y7kB+xRyEL,41,30,99,99,1,2017-03-15,2017-04-15,0,1,1,-1,inconnu,7,2011-07-31,1.0,0.0,1.0,0.0,26.0,28.0,6477.444,1.0,0.0,1.0,0.0,26.0,28.0,6477.444,1,0,3.3,2085
tBmKa/NUd5fx,36,30,180,180,1,2017-03-18,2017-03-17,1,1,4,36,female,9,2008-06-27,1.0,0.0,0.0,1.0,5.0,6.0,1314.148,1.0,0.0,0.0,1.0,5.0,6.0,1314.148,1,1,6.0,3185
Dmbl182rwIfx,36,30,180,180,1,2017-03-25,2017-03-25,1,1,13,36,female,9,2011-07-03,72.0,23.0,15.0,13.0,265.0,322.0,70462.26100000001,4.8,1.5333333333333334,1.0,0.8666666666666667,17.666666666666668,21.466666666666665,4697.484066666668,15,1,6.0,2092
cA5IGCSnpRB+,37,30,149,149,1,2017-03-03,2017-04-02,0,1,6,30,male,9,2013-02-10,70.0,26.0,15.0,18.0,506.0,571.0,135137.492,2.2580645161290325,0.8387096774193549,0.4838709677419355,0.5806451612903226,16.322580645161292,18.41935483870968,4359.27393548387,31,0,4.966666666666667,1512
yYE0QCP5xG+K,37,30,149,149,1,2017-03-01,2017-03-31,0,1,22,-1,inconnu,4,2016-08-22,190.0,31.0,13.0,5.0,286.0,448.0,70147.459,12.666666666666664,2.066666666666667,0.8666666666666667,0.3333333333333333,19.066666666666666,29.86666666666667,4676.497266666667,15,0,4.966666666666667,221
53befDTBP5fs,31,30,149,149,1,2017-03-31,2017-04-30,0,1,15,19,male,9,2011-08-24,88.0,11.0,9.0,9.0,371.0,422.0,95184.55400000003,4.0,0.5,0.4090909090909091,0.4090909090909091,16.863636363636363,19.181818181818183,4326.570636363637,22,0,4.966666666666667,2076
cDRkd60Wo7mX,41,30,99,99,1,2017-03-09,2017-04-09,0,1,1,-1,inconnu,7,2012-05-13,23.0,10.0,2.0,11.0,486.0,383.0,121455.13899999994,1.9166666666666667,0.8333333333333334,0.16666666666666666,0.9166666666666666,40.5,31.91666666666667,10121.261583333333,12,0,3.3,1792
22UymFZIE36l,41,30,99,99,1,2017-03-15,2017-04-15,0,1,1,-1,inconnu,7,2013-12-11,236.0,32.0,22.0,40.0,418.0,657.0,128905.65799999998,8.74074074074074,1.1851851851851851,0.8148148148148148,1.4814814814814814,15.481481481481481,24.33333333333333,4774.283629629629,27,0,3.3,1221
uRqv8Eo70+Jm,41,30,149,149,1,2017-03-27,2017-04-27,0,1,15,26,male,7,2013-06-28,240.0,26.0,31.0,33.0,598.0,605.0,154646.59199999998,9.23076923076923,1.0,1.1923076923076923,1.2692307692307692,23.0,23.26923076923077,5947.945846153845,26,0,4.966666666666667,1399
Hlyfiw69jpsQ,31,30,149,149,1,2017-03-31,2017-04-30,0,1,4,51,female,9,2006-05-28,68.0,20.0,16.0,5.0,83.0,140.0,27098.444,3.5789473684210527,1.0526315789473684,0.8421052631578947,0.2631578947368421,4.368421052631579,7.36842105263158,1426.233894736842,19,0,4.966666666666667,3990
oxdPcESz1FgZ,36,30,180,180,1,2017-03-11,2017-04-10,0,1,1,-1,inconnu,3,2013-09-09,226.0,51.0,36.0,37.0,658.0,716.0,193286.46700000003,7.793103448275862,1.7586206896551724,1.2413793103448276,1.2758620689655171,22.6896551724138,24.6896551724138,6665.0505862068985,29,0,6.0,1309
e9eKZlLGpMMN,29,30,180,180,1,2017-03-28,2017-05-01,0,1,1,-1,inconnu,4,2016-12-31,52.0,12.0,9.0,11.0,116.0,165.0,33143.644000000015,6.5,1.5,1.125,1.375,14.5,20.625,4142.955500000001,8,0,6.0,121
0W3BjpkwC6La,41,30,99,99,1,2017-03-27,2017-04-27,0,1,1,-1,inconnu,7,2014-01-31,140.0,29.0,12.0,8.0,263.0,337.0,67331.76800000003,6.363636363636362,1.318181818181818,0.5454545454545454,0.3636363636363637,11.954545454545455,15.318181818181818,3060.5349090909112,22,0,3.3,1182
BKWgC8iWh2ls,41,30,99,99,1,2017-03-17,2017-04-17,0,1,1,-1,inconnu,7,2015-09-17,2.0,0.0,0.0,0.0,24.0,26.0,6170.4699999999975,1.0,0.0,0.0,0.0,12.0,13.0,3085.235,2,0,3.3,578
U3mirS2hY6VZ,41,30,100,100,1,2017-03-10,2017-04-10,0,1,1,-1,inconnu,7,2017-02-11,21.0,10.0,3.0,7.0,319.0,48.0,87032.88200000001,1.6153846153846154,0.7692307692307693,0.2307692307692308,0.5384615384615384,24.538461538461537,3.692307692307693,6694.837076923078,13,0,3.333333333333333,58
YTSAneZ0EJj8,41,30,99,99,1,2017-03-03,2017-04-03,0,1,1,-1,inconnu,7,2015-12-03,178.0,6.0,2.0,5.0,147.0,311.0,35540.328,12.714285714285715,0.42857142857142855,0.14285714285714285,0.35714285714285715,10.5,22.214285714285715,2538.594857142857,14,0,3.3,487
U7K4fhtyGP4r,39,30,149,149,1,2017-03-31,2017-05-21,0,2,13,-1,inconnu,9,2014-11-20,36.0,8.0,3.0,5.0,476.0,438.0,114731.36,1.6363636363636365,0.3636363636363637,0.13636363636363635,0.2272727272727273,21.63636363636364,19.90909090909091,5215.061818181818,22,0,4.966666666666667,913
WCHa19+SF+1F,40,30,149,149,1,2017-03-28,2017-04-28,0,1,13,29,male,9,2010-12-22,77.0,20.0,15.0,14.0,1615.0,1139.0,469736.9915,2.4838709677419355,0.6451612903225806,0.4838709677419355,0.4516129032258064,52.096774193548384,36.74193548387097,15152.806177419356,31,0,4.966666666666667,2319
P3hGMjBRWYlK,41,30,99,99,1,2017-03-26,2017-04-26,0,1,6,31,female,7,2016-12-27,2.0,2.0,1.0,0.0,173.0,130.0,40532.087000000014,0.18181818181818185,0.18181818181818185,0.09090909090909093,0.0,15.727272727272727,11.818181818181818,3684.7351818181824,11,0,3.3,120
ZXBG3k1JIRZ5,33,30,149,149,1,2017-03-31,2017-04-30,0,1,4,30,male,9,2007-12-22,138.0,17.0,10.0,14.0,487.0,462.0,125881.61100000002,5.307692307692308,0.6538461538461539,0.38461538461538464,0.5384615384615384,18.73076923076923,17.76923076923077,4841.600423076924,26,0,4.966666666666667,3417
R6mC4ofBrZ+N,37,30,149,149,1,2017-03-18,2017-04-17,0,1,10,21,male,4,2016-05-12,13.0,13.0,4.0,0.0,162.0,171.0,43262.401,0.5909090909090909,0.5909090909090909,0.18181818181818185,0.0,7.363636363636362,7.772727272727272,1966.4727727272727,22,0,4.966666666666667,340
hDv89rsuo+2d,41,30,99,99,1,2017-03-22,2017-04-22,0,1,1,-1,inconnu,7,2016-07-23,19.0,2.0,3.0,36.0,71.0,108.0,24424.322000000004,2.1111111111111107,0.2222222222222222,0.3333333333333333,4.0,7.888888888888887,12.0,2713.813555555556,9,0,3.3,273
tpGqaQXuw6pc,41,30,100,100,1,2017-03-25,2017-04-25,0,1,1,-1,inconnu,7,2017-02-26,5.0,1.0,0.0,0.0,23.0,26.0,6560.7649999999985,1.25,0.25,0.0,0.0,5.75,6.5,1640.19125,4,0,3.333333333333333,58
nn9IKoE7YGGC,41,30,99,99,1,2017-03-12,2017-04-12,0,1,1,-1,inconnu,7,2016-09-13,6.0,0.0,1.0,1.0,36.0,10.0,9760.557,1.0,0.0,0.16666666666666666,0.16666666666666666,6.0,1.6666666666666667,1626.7595,6,0,3.3,211
IY9l7AS7FSmb,34,30,149,149,1,2017-03-31,2017-04-30,0,1,9,22,female,9,2007-05-10,78.0,21.0,16.0,19.0,119.0,264.0,43865.042,6.5,1.75,1.3333333333333333,1.5833333333333333,9.916666666666666,22.0,3655.420166666667,12,0,4.966666666666667,3643
su1NKZ+HaSAE,41,30,99,99,1,2017-03-09,2017-04-09,0,1,1,-1,inconnu,7,2015-11-09,37.0,7.0,6.0,4.0,93.0,121.0,23297.481,4.111111111111111,0.7777777777777778,0.6666666666666666,0.4444444444444444,10.333333333333334,13.444444444444445,2588.609,9,0,3.3,517
G7vAlctmNuZd,41,30,99,99,1,2017-03-25,2017-04-25,0,1,1,-1,inconnu,7,2013-11-15,37.0,2.0,0.0,3.0,58.0,74.0,14012.293,4.111111111111111,0.2222222222222222,0.0,0.3333333333333333,6.4444444444444455,8.222222222222221,1556.921444444445,9,0,3.3,1257
YgrCpIiM//7h,41,30,100,100,1,2017-03-21,2017-04-21,0,1,1,-1,inconnu,7,2013-12-23,109.0,16.0,5.0,11.0,258.0,337.0,72942.61,4.1923076923076925,0.6153846153846154,0.19230769230769232,0.4230769230769231,9.923076923076923,12.961538461538465,2805.485,26,0,3.333333333333333,1215
csJ5OYu8E6k0,41,30,99,99,1,2017-03-05,2017-04-05,0,1,1,-1,inconnu,7,2015-11-04,85.0,4.0,4.0,1.0,250.0,142.0,60767.169,9.444444444444443,0.4444444444444444,0.4444444444444444,0.1111111111111111,27.777777777777786,15.777777777777779,6751.907666666666,9,0,3.3,518
RPuoHwzTaUDd,41,30,99,99,1,2017-03-26,2017-04-26,0,1,1,-1,inconnu,7,2013-10-22,17.0,2.0,1.0,5.0,23.0,30.0,7533.038,3.4,0.4,0.2,1.0,4.6,6.0,1506.6076,5,0,3.3,1282
DHQyKt6yT7Co,40,30,149,149,1,2017-03-24,2017-04-25,0,1,13,-1,inconnu,7,2012-01-03,23.0,5.0,5.0,1.0,356.0,285.0,76240.62099999997,1.15,0.25,0.25,0.05,17.8,14.25,3812.0310499999987,20,0,4.966666666666667,1939
pUZ6bEBvkfVv,41,30,99,99,1,2017-03-20,2017-04-20,0,1,1,-1,inconnu,7,2015-09-20,51.0,3.0,4.0,6.0,404.0,358.0,96968.632,3.6428571428571432,0.21428571428571427,0.2857142857142857,0.42857142857142855,28.857142857142854,25.57142857142857,6926.330857142858,14,0,3.3,578
vCR5Iwfu/TN4,41,30,149,149,1,2017-03-16,2017-04-17,0,1,14,37,female,7,2011-07-19,1.0,0.0,0.0,2.0,33.0,35.0,9319.75,0.3333333333333333,0.0,0.0,0.6666666666666666,11.0,11.666666666666664,3106.583333333333,3,0,4.966666666666667,2099
U6H0NcGSS4Rt,29,30,180,180,0,2017-03-22,2017-04-21,0,1,13,-1,inconnu,3,2014-02-21,371.0,51.0,56.0,79.0,420.0,1066.0,145369.249,14.269230769230768,1.9615384615384608,2.1538461538461537,3.0384615384615383,16.153846153846153,41.0,5591.124961538462,26,0,6.0,1155
U+PvPvLT/yTn,34,30,149,149,1,2017-03-31,2017-04-30,0,1,4,23,female,9,2010-05-03,128.0,39.0,21.0,18.0,487.0,488.0,138659.962,4.266666666666667,1.3,0.7,0.6,16.233333333333334,16.266666666666666,4621.998733333333,30,0,4.966666666666667,2554
NqIR0PsPPW1U,41,30,99,99,1,2017-03-20,2017-04-20,0,1,1,-1,inconnu,7,2014-01-23,11.0,7.0,5.0,2.0,3.0,25.0,3023.467,3.6666666666666665,2.333333333333333,1.6666666666666667,0.6666666666666666,1.0,8.333333333333334,1007.8223333333334,3,0,3.3,1183
dt9hpE3Hab9+,36,30,180,180,1,2017-03-29,2017-05-24,0,2,15,20,female,3,2012-04-21,287.0,38.0,22.0,37.0,1350.0,1132.0,374493.75750000007,10.25,1.3571428571428572,0.7857142857142857,1.3214285714285714,48.214285714285715,40.42857142857143,13374.777053571433,28,0,6.0,1859
LaIheJQr/Mab,36,30,180,180,1,2017-03-27,2017-05-25,0,2,13,22,female,9,2014-11-17,57.0,17.0,12.0,12.0,372.0,133.0,87365.18999999999,2.28,0.68,0.48,0.48,14.88,5.32,3494.6075999999994,25,0,6.0,920
P9CfxiQE7+4r,41,30,100,100,1,2017-03-11,2017-04-11,0,1,1,-1,inconnu,7,2017-02-12,28.0,9.0,3.0,17.0,49.0,96.0,16578.243000000002,2.8,0.9,0.3,1.7,4.9,9.6,1657.8243000000002,10,0,3.333333333333333,58
R/mrttNbF0+v,41,30,99,99,1,2017-03-16,2017-04-16,0,1,1,-1,inconnu,7,2012-08-21,66.0,9.0,6.0,9.0,214.0,267.0,58084.879,2.4444444444444446,0.3333333333333333,0.2222222222222222,0.3333333333333333,7.925925925925926,9.888888888888893,2151.2918148148146,27,0,3.3,1699
QnroFL3Sz0tI,40,30,149,149,1,2017-03-28,2017-04-27,0,1,14,30,male,9,2012-06-21,61.0,20.0,17.0,21.0,151.0,167.0,44296.515,3.05,1.0,0.85,1.05,7.55,8.35,2214.82575,20,0,4.966666666666667,1771
418VFcBxEJQB,36,30,180,180,1,2017-03-10,2017-04-09,0,1,15,21,female,3,2015-01-07,62.0,17.0,14.0,12.0,157.0,304.0,47809.804000000004,3.1,0.85,0.7,0.6,7.85,15.2,2390.4902,20,0,6.0,823
T8XIsVTU4O8s,41,30,129,129,1,2017-03-26,2017-04-27,0,1,1,-1,inconnu,7,2010-10-27,24.0,11.0,6.0,6.0,545.0,572.0,135766.58,1.0909090909090908,0.5,0.2727272727272727,0.2727272727272727,24.772727272727273,26.0,6171.208181818181,22,0,4.3,2374
TIwGVeZOHmN6,34,30,149,149,1,2017-03-31,2017-04-30,0,1,7,57,male,9,2007-10-07,48.0,24.0,15.0,23.0,157.0,213.0,46835.379,2.1818181818181817,1.0909090909090908,0.6818181818181818,1.0454545454545454,7.136363636363638,9.681818181818182,2128.880863636364,22,0,4.966666666666667,3493
FnpbvG6O0uDv,41,30,149,149,1,2017-03-07,2017-04-09,0,2,13,44,male,7,2012-05-31,3.0,0.0,1.0,0.0,31.0,18.0,6646.434000000001,0.75,0.0,0.25,0.0,7.75,4.5,1661.6085000000005,4,1,4.966666666666667,1774
k67+pRPL/LVt,41,30,99,99,1,2017-03-21,2017-04-21,0,1,1,-1,inconnu,7,2013-11-06,91.0,16.0,10.0,12.0,206.0,150.0,58147.19000000001,5.0555555555555545,0.8888888888888888,0.5555555555555556,0.6666666666666666,11.444444444444445,8.333333333333334,3230.399444444445,18,0,3.3,1262
AkZh6xYMnZN2,38,30,149,149,0,2017-03-26,2017-04-25,0,1,10,-1,inconnu,9,2016-08-26,133.0,30.0,22.0,35.0,333.0,450.0,102193.202,4.75,1.0714285714285714,0.7857142857142857,1.25,11.892857142857142,16.071428571428573,3649.7572142857134,28,0,4.966666666666667,242
FCXsFrSWdbES,41,30,149,149,1,2017-03-12,2017-04-12,0,1,1,-1,inconnu,7,2016-02-13,180.0,72.0,28.0,45.0,686.0,879.0,195311.441,6.428571428571429,2.571428571428572,1.0,1.6071428571428572,24.5,31.392857142857146,6975.408607142856,28,0,4.966666666666667,424
J9fd5k+y9G5C,36,30,180,180,0,2017-03-30,2017-04-29,0,1,1,-1,inconnu,4,2016-04-01,40.0,6.0,7.0,8.0,281.0,106.0,64550.402,1.3333333333333333,0.2,0.2333333333333333,0.26666666666666666,9.366666666666667,3.533333333333333,2151.680066666667,30,0,6.0,393
ysRV+ojSy9HB,37,30,149,149,1,2017-03-04,2017-04-10,0,1,15,33,male,9,2008-10-27,103.0,36.0,30.0,23.0,580.0,691.0,150772.483,3.433333333333333,1.2,1.0,0.7666666666666667,19.33333333333333,23.03333333333333,5025.749433333333,30,0,4.966666666666667,3087
dD231DHJAQZL,41,30,99,99,1,2017-03-05,2017-04-05,0,1,1,-1,inconnu,7,2015-07-06,17.0,4.0,4.0,1.0,491.0,484.0,120263.83300000001,0.6296296296296297,0.14814814814814814,0.14814814814814814,0.037037037037037035,18.185185185185187,17.925925925925924,4454.216037037037,27,0,3.3,639
D5Vw3xncyohW,39,30,149,149,1,2017-03-31,2017-05-24,0,2,11,26,male,3,2014-01-18,67.0,4.0,6.0,5.0,362.0,254.0,88419.90800000002,4.785714285714286,0.2857142857142857,0.42857142857142855,0.35714285714285715,25.857142857142854,18.142857142857142,6315.707714285715,14,0,4.966666666666667,1222
o2a1q5J5TO0y,40,30,149,149,1,2017-03-16,2017-04-15,0,1,15,25,female,9,2011-08-09,251.0,62.0,24.0,23.0,1183.0,1068.0,276137.10000000003,9.653846153846152,2.3846153846153846,0.9230769230769232,0.8846153846153846,45.5,41.07692307692308,10620.657692307694,26,0,4.966666666666667,2076
nFnxdBAj4iKL,40,30,149,149,1,2017-03-18,2017-04-17,0,1,13,-1,inconnu,3,2013-07-10,30.0,9.0,6.0,11.0,362.0,364.0,87190.222,2.5,0.75,0.5,0.9166666666666666,30.16666666666667,30.33333333333333,7265.851833333332,12,0,4.966666666666667,1377
THrM2Nn8ojbC,41,30,99,99,1,2017-03-14,2017-04-14,0,1,1,-1,inconnu,7,2016-09-14,225.0,24.0,28.0,36.0,140.0,432.0,63527.22900000001,20.454545454545453,2.1818181818181817,2.5454545454545454,3.272727272727273,12.727272727272727,39.27272727272727,5775.202636363637,11,0,3.3,212
m0DO0FTHFiTw,41,30,99,99,1,2017-03-24,2017-04-27,0,1,13,34,male,7,2012-02-06,10.0,7.0,3.0,1.0,77.0,87.0,22886.437999999995,1.25,0.875,0.375,0.125,9.625,10.875,2860.8047499999993,8,0,3.3,1907
lf8R7/NxJnEi,41,30,99,99,1,2017-03-05,2017-04-05,0,1,1,-1,inconnu,7,2015-10-05,10.0,0.0,0.0,0.0,18.0,23.0,4043.4829999999997,1.6666666666666667,0.0,0.0,0.0,3.0,3.8333333333333335,673.9138333333334,6,0,3.3,548
MMZvWaGzlo6Y,39,30,149,149,1,2017-03-31,2017-05-21,0,2,22,30,female,9,2013-10-28,117.0,30.0,15.0,38.0,539.0,361.0,138450.47900000002,3.9,1.0,0.5,1.2666666666666666,17.966666666666665,12.033333333333333,4615.015966666668,30,0,4.966666666666667,1301
m566pEU1C+W4,39,30,149,149,1,2017-03-31,2017-05-30,0,2,6,29,male,9,2010-08-31,103.0,11.0,8.0,6.0,431.0,479.0,116511.37399999998,6.866666666666666,0.7333333333333333,0.5333333333333333,0.4,28.73333333333333,31.93333333333333,7767.424933333333,15,0,4.966666666666667,2464
qkwkGi4sEL4A,36,30,180,180,1,2017-03-19,2017-04-19,0,1,1,-1,inconnu,7,2015-11-01,0.0,0.0,0.0,0.0,19.0,19.0,4622.195,0.0,0.0,0.0,0.0,6.333333333333332,6.333333333333332,1540.7316666666666,3,0,6.0,535
fJKAWwlOlqfY,41,30,149,149,1,2017-03-07,2017-04-07,0,1,1,-1,inconnu,7,2015-12-08,38.0,15.0,9.0,7.0,63.0,122.0,21517.212000000003,2.533333333333333,1.0,0.6,0.4666666666666667,4.2,8.133333333333333,1434.4808000000005,15,0,4.966666666666667,486
TBBYnfq2xo1W,38,195,894,894,0,2017-03-16,2017-09-27,0,1,5,23,male,3,2013-12-10,278.0,67.0,49.0,49.0,1811.0,1749.0,473092.936,8.96774193548387,2.161290322580645,1.5806451612903225,1.5806451612903225,58.41935483870968,56.41935483870968,15261.062451612903,31,1,4.5846153846153825,1387
