msno,payment_method_id,payment_plan_days,plan_list_price,actual_amount_paid,is_auto_renew,transaction_date,membership_expire_date,is_cancel,transaction_count,city,bd,gender,registered_via,registration_init_time,num_25Sum,num_50Sum,num_75Sum,num_985Sum,num_100Sum,num_unqSum,total_secsSum,num_25Mean,num_50Mean,num_75Mean,num_985Mean,num_100Mean,num_unqMean,total_secsMean,count,is_churn,price_per_day,days_fidelity
PO/ro/ZnGF2A,30,30,149,149,1,2017-03-25,2017-05-09,0,2,13,25,male,9,2008-01-13,9.0,5.0,3.0,7.0,169.0,157.0,45311.342000000004,0.75,0.4166666666666667,0.25,0.5833333333333334,14.083333333333336,13.083333333333336,3775.9451666666655,12,0,4.966666666666667,3404
mznSdVuegBZf,41,30,149,149,1,2017-03-13,2017-04-13,0,1,4,32,female,7,2010-11-24,123.0,48.0,29.0,26.0,998.0,996.0,242552.398,3.967741935483871,1.5483870967741935,0.935483870967742,0.8387096774193549,32.19354838709677,32.12903225806452,7824.270903225807,31,0,4.966666666666667,2332
jvj8g4a+kgRg,40,30,149,149,1,2017-03-23,2017-04-25,0,1,6,23,inconnu,4,2016-06-23,59.0,19.0,20.0,13.0,246.0,329.0,66469.495,1.9666666666666663,0.6333333333333333,0.6666666666666666,0.43333333333333335,8.2,10.966666666666667,2215.649833333333,30,0,4.966666666666667,306
Pap6h9C2wzX2,41,30,149,149,1,2017-03-20,2017-04-20,0,1,1,-1,inconnu,7,2015-08-21,5.0,4.0,2.0,3.0,113.0,121.0,32135.328999999998,1.25,1.0,0.5,0.75,28.25,30.25,8033.83225,4,0,4.966666666666667,608
b4/vBAhaqDSq,41,30,99,99,1,2017-03-05,2017-04-05,0,1,1,-1,inconnu,7,2016-03-06,2.0,1.0,1.0,0.0,31.0,12.0,8104.615,1.0,0.5,0.5,0.0,15.5,6.0,4052.3075,2,0,3.3,395
aBH8OBhdabHc,41,30,129,129,1,2017-03-27,2017-12-22,0,9,14,33,female,7,2010-06-28,20.0,10.0,9.0,3.0,223.0,192.0,58674.375,3.333333333333333,1.6666666666666667,1.5,0.5,37.16666666666666,32.0,9779.0625,6,1,4.3,2734
C7XxaoJkSrvc,41,30,99,99,1,2017-03-12,2017-04-12,0,1,1,-1,inconnu,7,2015-09-12,38.0,22.0,10.0,12.0,352.0,117.0,110415.01,1.2258064516129032,0.7096774193548387,0.3225806451612903,0.3870967741935484,11.35483870967742,3.7741935483870965,3561.774516129033,31,0,3.3,578
CARgX3N1rzER,41,30,99,99,1,2017-03-31,2017-04-30,0,1,1,-1,inconnu,7,2016-07-30,257.0,62.0,50.0,45.0,466.0,733.0,127969.242,8.566666666666666,2.066666666666667,1.6666666666666667,1.5,15.533333333333333,24.43333333333333,4265.6414,30,0,3.3,274
JRVvOF+lnZQ0,30,30,129,129,1,2017-03-01,2017-04-16,0,1,1,-1,inconnu,3,2014-08-06,3.0,1.0,0.0,1.0,245.0,248.0,60728.01700000001,0.3,0.1,0.0,0.1,24.5,24.8,6072.801700000001,10,0,4.3,984
iMaRNggyy4qi,41,30,149,149,1,2017-03-21,2017-04-21,0,1,1,-1,inconnu,7,2014-12-22,311.0,32.0,34.0,28.0,374.0,645.0,106894.61000000002,10.366666666666667,1.0666666666666669,1.1333333333333333,0.9333333333333332,12.466666666666667,21.5,3563.153666666667,30,0,4.966666666666667,851
coqO2JmZzv6m,40,30,149,149,1,2017-03-10,2017-04-09,0,1,22,31,inconnu,9,2015-11-12,10.0,4.0,7.0,6.0,860.0,718.0,222004.98600000003,0.4761904761904762,0.19047619047619047,0.3333333333333333,0.2857142857142857,40.95238095238096,34.1904761904762,10571.666,21,0,4.966666666666667,514
J8oGiJMpR0q4,41,30,129,129,1,2017-03-11,2017-04-12,0,1,1,-1,inconnu,7,2011-01-12,81.0,36.0,16.0,24.0,1221.0,619.0,327524.1680000001,2.7931034482758617,1.2413793103448276,0.5517241379310345,0.8275862068965517,42.10344827586207,21.344827586206893,11293.936827586209,29,1,4.3,2282
xES5Tbmh9dtB,41,30,99,99,1,2017-03-05,2017-04-05,0,1,22,26,male,7,2015-07-06,30.0,13.0,10.0,7.0,538.0,324.0,134307.61500000005,1.3043478260869563,0.5652173913043478,0.43478260869565216,0.3043478260869565,23.39130434782609,14.08695652173913,5839.461521739133,23,0,3.3,639
gvMwqr9spPF7,41,30,149,149,1,2017-03-20,2017-04-20,0,1,1,-1,inconnu,7,2016-03-21,55.0,12.0,2.0,4.0,690.0,764.0,170556.82599999994,3.6666666666666665,0.8,0.13333333333333333,0.26666666666666666,46.0,50.93333333333333,11370.455066666666,15,0,4.966666666666667,395
cxq5t6XKQd3l,39,30,149,149,1,2017-03-31,2017-05-28,0,2,4,25,female,9,2012-12-07,192.0,43.0,40.0,41.0,671.0,1927.0,178472.29650000003,6.193548387096772,1.3870967741935485,1.2903225806451613,1.3225806451612905,21.64516129032258,62.161290322580655,5757.1708548387105,31,0,4.966666666666667,1633
GSy1Mu0bBMdH,41,30,100,100,1,2017-03-12,2017-04-12,0,1,1,-1,inconnu,7,2017-02-12,119.0,18.0,20.0,17.0,711.0,685.0,177727.12699999995,4.407407407407407,0.6666666666666666,0.7407407407407407,0.6296296296296297,26.33333333333333,25.37037037037037,6582.486185185186,27,0,3.333333333333333,59
ZQnxCftu3KWC,37,30,149,149,1,2017-03-20,2017-04-20,0,1,5,37,female,9,2004-08-03,1.0,1.0,0.0,2.0,52.0,9.0,26149.543999999998,0.5,0.5,0.0,1.0,26.0,4.5,13074.771999999999,2,0,4.966666666666667,4643
lwD9YMnN4DV1,41,30,99,99,1,2017-03-19,2017-04-19,0,1,1,-1,inconnu,7,2015-08-20,43.0,11.0,8.0,11.0,626.0,544.0,141233.916,1.8695652173913044,0.4782608695652174,0.3478260869565217,0.4782608695652174,27.217391304347824,23.65217391304348,6140.60504347826,23,0,3.3,608
ug4ty5C9j778,41,30,99,99,1,2017-03-20,2017-04-20,0,1,1,-1,inconnu,7,2015-12-21,62.0,10.0,6.0,1.0,219.0,233.0,35116.556000000004,3.4444444444444446,0.5555555555555556,0.3333333333333333,0.05555555555555555,12.166666666666664,12.944444444444445,1950.9197777777767,18,0,3.3,486
n8Mc/iDsFx/y,41,30,149,149,1,2017-03-31,2017-06-18,0,3,13,26,male,7,2012-12-22,163.0,26.0,18.0,18.0,278.0,461.0,79151.41399999998,7.086956521739131,1.1304347826086956,0.7826086956521741,0.7826086956521741,12.08695652173913,20.043478260869566,3441.365826086956,23,1,4.966666666666667,1639
lPZ5LyxTYgic,41,30,129,129,1,2017-03-03,2017-04-03,0,1,1,-1,inconnu,7,2014-04-03,87.0,13.0,8.0,22.0,507.0,495.0,124766.078,3.48,0.52,0.32,0.88,20.28,19.8,4990.6431200000015,25,0,4.3,1096
iBeX5EJ0BHZw,41,30,99,99,1,2017-03-07,2017-04-07,0,1,1,-1,inconnu,7,2015-09-25,170.0,20.0,20.0,16.0,134.0,304.0,38249.848,12.142857142857142,1.4285714285714286,1.4285714285714286,1.1428571428571428,9.571428571428571,21.714285714285715,2732.132,14,0,3.3,560
Rdao294Jy69T,30,30,149,0,1,2017-03-11,2017-04-10,0,2,1,17,female,4,2016-09-14,417.0,87.0,62.0,62.0,442.0,995.0,150720.576,18.954545454545453,3.954545454545455,2.8181818181818183,2.8181818181818183,20.09090909090909,45.22727272727273,6850.935272727273,22,1,4.966666666666667,208
j897ZRKPV9I3,41,30,129,129,1,2017-03-17,2017-04-17,0,1,4,30,male,7,2012-12-19,73.0,10.0,21.0,29.0,782.0,269.0,218305.548,2.703703703703704,0.3703703703703704,0.7777777777777778,1.0740740740740742,28.962962962962962,9.962962962962962,8085.390666666667,27,0,4.3,1580
sFZPRh/vl49f,41,30,99,99,1,2017-03-27,2017-04-27,0,1,1,-1,inconnu,7,2016-11-28,626.0,129.0,57.0,88.0,1404.0,1754.0,430681.875,20.193548387096776,4.161290322580645,1.8387096774193548,2.838709677419355,45.29032258064516,56.58064516129032,13892.963709677419,31,0,3.3,150
dvAPekHRv+h/,38,30,149,149,0,2017-03-04,2017-04-05,0,1,15,20,female,3,2014-08-03,103.0,12.0,9.0,29.0,555.0,476.0,127471.68199999999,4.904761904761905,0.5714285714285714,0.42857142857142855,1.380952380952381,26.42857142857143,22.66666666666667,6070.080095238094,21,1,4.966666666666667,976
Tg+2zXYUHFbm,38,30,149,149,0,2017-03-27,2017-04-27,0,1,4,14,male,3,2017-02-24,189.0,52.0,34.0,29.0,713.0,565.0,185946.582,8.217391304347826,2.260869565217391,1.4782608695652173,1.2608695652173914,31.0,24.56521739130435,8084.633999999997,23,1,4.966666666666667,62
Qe3RPsOLSTk2,41,30,129,129,1,2017-03-18,2017-04-19,0,1,1,-1,inconnu,7,2011-06-08,34.0,19.0,12.0,20.0,251.0,74.0,68711.076,1.5454545454545454,0.8636363636363636,0.5454545454545454,0.9090909090909092,11.409090909090908,3.363636363636364,3123.230727272727,22,0,4.3,2142
0uPXrVw8kxOb,41,30,149,149,1,2017-03-07,2017-04-08,0,1,1,-1,inconnu,7,2012-10-08,8.0,0.0,0.0,1.0,202.0,158.0,44229.605,2.0,0.0,0.0,0.25,50.5,39.5,11057.40125,4,0,4.966666666666667,1643
zwWyhm0H1L84,41,30,99,99,1,2017-03-18,2017-04-18,0,1,1,-1,inconnu,7,2015-12-06,17.0,2.0,3.0,3.0,213.0,235.0,55604.52600000001,1.4166666666666667,0.16666666666666666,0.25,0.25,17.75,19.58333333333333,4633.7105,12,0,3.3,499
Qa+010jIdopV,41,30,99,99,1,2017-03-04,2017-04-04,0,1,1,-1,inconnu,7,2016-09-05,83.0,4.0,11.0,5.0,306.0,342.0,80255.10599999999,3.952380952380953,0.19047619047619047,0.5238095238095238,0.2380952380952381,14.571428571428573,16.285714285714285,3821.671714285713,21,0,3.3,211
91SPx85x9A7z,41,30,99,99,1,2017-03-05,2017-04-05,0,1,1,-1,inconnu,7,2015-12-05,14.0,2.0,0.0,2.0,296.0,303.0,76722.757,0.4827586206896552,0.06896551724137931,0.0,0.06896551724137931,10.20689655172414,10.448275862068966,2645.612310344828,29,0,3.3,487
ehxKQy/AWZ7o,38,30,149,149,0,2017-03-05,2017-04-11,0,1,13,26,male,4,2015-12-27,35.0,9.0,2.0,8.0,252.0,135.0,56761.582,11.666666666666664,3.0,0.6666666666666666,2.6666666666666665,84.0,45.0,18920.52733333333,3,0,4.966666666666667,471
fEhrNtykrZsk,41,30,99,99,1,2017-03-17,2017-04-17,0,1,1,-1,inconnu,7,2013-01-24,11.0,5.0,1.0,1.0,43.0,32.0,10093.289,1.1,0.5,0.1,0.1,4.3,3.2,1009.3289,10,0,3.3,1544
IfC9Sli0/TyB,41,30,99,99,1,2017-03-08,2017-04-08,0,2,12,31,female,7,2011-05-11,41.0,8.0,17.0,5.0,921.0,873.0,211199.94700000004,1.9523809523809523,0.3809523809523809,0.8095238095238095,0.2380952380952381,43.85714285714285,41.57142857142857,10057.140333333336,21,0,3.3,2159
gGlNBV1ClKAi,41,30,100,100,1,2017-03-27,2017-04-27,0,1,1,-1,inconnu,7,2011-02-06,14.0,1.0,4.0,2.0,67.0,75.0,20006.664,2.0,0.14285714285714285,0.5714285714285714,0.2857142857142857,9.571428571428571,10.714285714285714,2858.094857142857,7,0,3.333333333333333,2272
rmZ/W0J8rwzO,41,30,99,99,1,2017-03-31,2017-05-20,0,2,1,-1,inconnu,7,2013-01-17,20.0,3.0,10.0,3.0,249.0,270.0,65135.195999999996,0.9090909090909092,0.13636363636363635,0.4545454545454545,0.13636363636363635,11.318181818181818,12.272727272727273,2960.690727272728,22,0,3.3,1584
lJGiKZUh3tJi,41,30,99,99,1,2017-03-17,2017-04-17,0,1,1,-1,inconnu,7,2015-12-18,77.0,55.0,37.0,35.0,437.0,270.0,125359.438,3.347826086956522,2.391304347826087,1.608695652173913,1.5217391304347827,19.0,11.73913043478261,5450.410347826089,23,0,3.3,486
VgPidfU2Ujqj,29,30,180,180,0,2017-03-30,2017-04-29,0,1,1,-1,inconnu,4,2016-06-15,58.0,14.0,8.0,16.0,25.0,95.0,13232.919000000002,9.666666666666666,2.333333333333333,1.3333333333333333,2.6666666666666665,4.166666666666667,15.833333333333336,2205.4865000000004,6,0,6.0,318
EHytjLXHgyed,41,30,99,99,1,2017-03-31,2017-04-30,0,1,1,-1,inconnu,7,2016-04-28,0.0,0.0,1.0,0.0,0.0,1.0,124.755,0.0,0.0,1.0,0.0,0.0,1.0,124.755,1,0,3.3,367
z5we41xh6Wpz,40,30,149,149,1,2017-03-19,2017-04-18,0,1,6,23,female,3,2012-12-28,219.0,32.0,11.0,7.0,745.0,640.0,194748.17300000004,7.064516129032258,1.032258064516129,0.3548387096774194,0.2258064516129032,24.032258064516128,20.645161290322573,6282.199129032259,31,0,4.966666666666667,1572
tFFl+6FQBBpp,40,30,149,149,1,2017-03-25,2017-04-25,0,1,5,39,female,9,2008-12-24,187.0,35.0,26.0,20.0,775.0,875.0,201865.37500000003,6.678571428571429,1.25,0.9285714285714286,0.7142857142857143,27.67857142857143,31.25,7209.477678571429,28,0,4.966666666666667,3044
5REKC2ktjnqb,41,30,99,99,1,2017-03-02,2017-04-02,0,1,1,-1,inconnu,7,2016-11-02,55.0,14.0,5.0,2.0,36.0,79.0,11557.138,3.4375,0.875,0.3125,0.125,2.25,4.9375,722.321125,16,0,3.3,151
KBwiXGVCK0nL,37,30,149,149,1,2017-03-23,2017-04-23,0,1,22,29,male,9,2007-04-28,11.0,8.0,4.0,2.0,169.0,154.0,42285.114,1.1,0.8,0.4,0.2,16.9,15.4,4228.5114,10,0,4.966666666666667,3648
+KGr4FTcjtRW,41,30,149,149,1,2017-03-31,2017-04-30,0,1,1,-1,inconnu,7,2014-05-29,0.0,0.0,0.0,0.0,8.0,8.0,2116.23,0.0,0.0,0.0,0.0,4.0,4.0,1058.115,2,0,4.966666666666667,1067
QzScgOJyScXQ,39,30,149,149,1,2017-03-31,2017-05-15,0,2,13,29,male,9,2005-06-24,243.0,48.0,30.0,58.0,672.0,982.0,185714.626,9.0,1.7777777777777777,1.1111111111111112,2.1481481481481484,24.88888888888889,36.37037037037037,6878.3194814814815,27,0,4.966666666666667,4343
L0E08C1SApBl,40,30,149,149,1,2017-03-15,2017-04-17,0,1,5,23,male,9,2007-03-30,14.0,3.0,1.0,1.0,59.0,74.0,15681.31,2.333333333333333,0.5,0.16666666666666666,0.16666666666666666,9.833333333333334,12.333333333333336,2613.5516666666667,6,0,4.966666666666667,3671
BaAnLY35UU5e,41,30,99,99,1,2017-03-11,2017-04-11,0,1,1,-1,inconnu,7,2015-12-11,13.0,3.0,1.0,2.0,97.0,26.0,25258.427000000003,1.8571428571428568,0.42857142857142855,0.14285714285714285,0.2857142857142857,13.857142857142858,3.7142857142857135,3608.3467142857135,7,0,3.3,487
F4fXyGWPOSm0,38,30,149,149,0,2017-03-23,2017-04-22,0,1,1,-1,inconnu,9,2014-05-28,35.0,27.0,15.0,10.0,424.0,464.0,116653.69,1.4,1.08,0.6,0.4,16.96,18.56,4666.1476,25,0,4.966666666666667,1060
bYDwXdKpA4WT,41,30,99,99,1,2017-03-09,2017-04-09,0,1,1,-1,inconnu,7,2013-08-29,59.0,13.0,13.0,6.0,922.0,837.0,213706.638,2.8095238095238093,0.6190476190476191,0.6190476190476191,0.2857142857142857,43.904761904761905,39.857142857142854,10176.506571428572,21,0,3.3,1319
mYGCMEe88aid,31,30,149,149,1,2017-03-31,2017-04-30,0,1,5,28,male,9,2011-01-12,125.0,15.0,12.0,7.0,446.0,602.0,113036.95800000006,6.25,0.75,0.6,0.35,22.3,30.1,5651.8479000000025,20,0,4.966666666666667,2300
PJNZPIctel2M,39,30,149,149,1,2017-03-31,2017-05-23,0,2,13,29,male,9,2007-01-20,35.0,1.0,3.0,2.0,72.0,100.0,20651.839,4.375,0.125,0.375,0.25,9.0,12.5,2581.479875,8,0,4.966666666666667,3776
z4jRfRGMMTzO,41,30,99,99,1,2017-03-25,2017-04-25,0,1,5,29,female,7,2016-10-26,65.0,5.0,6.0,4.0,177.0,215.0,44740.26700000001,4.642857142857143,0.35714285714285715,0.42857142857142855,0.2857142857142857,12.642857142857142,15.357142857142858,3195.7333571428576,14,0,3.3,181
S0T2w5thYw0Q,41,30,99,99,1,2017-03-12,2017-04-12,0,1,15,30,male,7,2016-07-12,53.0,6.0,3.0,3.0,61.0,110.0,15972.053,10.6,1.2,0.6,0.6,12.2,22.0,3194.4106,5,0,3.3,274
wSV7oX9vbxf4,37,30,149,149,1,2017-03-21,2017-04-20,0,1,13,33,female,9,2011-12-01,70.0,27.0,19.0,34.0,1325.0,164.0,362617.62849999993,2.592592592592593,1.0,0.7037037037037037,1.2592592592592593,49.074074074074076,6.074074074074074,13430.282537037034,27,0,4.966666666666667,1967
yLwNfpdvgU/d,38,30,149,149,0,2017-03-30,2017-04-29,0,1,13,20,female,9,2014-06-03,30.0,25.0,14.0,14.0,568.0,518.0,147844.283,1.6666666666666667,1.3888888888888888,0.7777777777777778,0.7777777777777778,31.555555555555557,28.777777777777786,8213.571277777777,18,0,4.966666666666667,1061
nE/f1yNxNbMv,40,30,149,149,1,2017-03-25,2017-04-25,0,1,12,26,female,9,2005-02-24,659.0,189.0,81.0,146.0,1060.0,1733.0,342010.93099999987,21.258064516129032,6.096774193548387,2.6129032258064515,4.709677419354839,34.19354838709677,55.903225806451616,11032.610677419352,31,0,4.966666666666667,4443
DaHM6Fl0dT9c,39,30,149,149,1,2017-03-31,2017-05-09,0,2,5,17,female,3,2014-11-02,357.0,72.0,55.0,79.0,1281.0,1345.0,342094.9509999999,11.516129032258064,2.3225806451612905,1.7741935483870968,2.548387096774193,41.32258064516129,43.38709677419354,11035.320999999994,31,0,4.966666666666667,919
P5ZaVIsb8nSb,40,30,149,149,1,2017-03-01,2017-04-06,0,1,22,36,female,3,2012-07-28,8.0,2.0,1.0,2.0,49.0,47.0,13163.499999999998,2.0,0.5,0.25,0.5,12.25,11.75,3290.8749999999995,4,0,4.966666666666667,1713
N3AamSaCx5Pu,41,30,99,99,1,2017-03-31,2017-04-30,0,1,1,-1,inconnu,7,2015-10-30,3.0,0.0,0.0,0.0,9.0,8.0,1911.771,1.5,0.0,0.0,0.0,4.5,4.0,955.8855,2,0,3.3,548
yFpKKBPLkrmX,41,30,129,129,1,2017-03-10,2017-04-10,0,1,15,26,female,7,2016-11-11,41.0,11.0,7.0,9.0,179.0,231.0,48605.02099999999,1.7826086956521738,0.4782608695652174,0.3043478260869565,0.39130434782608703,7.782608695652174,10.043478260869565,2113.261782608696,23,0,4.3,150
DctBbLLtr6HB,41,30,99,99,1,2017-03-19,2017-04-19,0,1,6,33,male,7,2015-08-20,23.0,6.0,2.0,2.0,15.0,37.0,5022.882000000001,11.5,3.0,1.0,1.0,7.5,18.5,2511.4410000000007,2,0,3.3,608
hlgT81Q007z+,40,30,149,149,1,2017-03-11,2017-04-10,0,1,5,40,female,9,2006-05-18,75.0,22.0,8.0,21.0,145.0,220.0,44510.184,5.769230769230767,1.6923076923076923,0.6153846153846154,1.6153846153846154,11.153846153846152,16.923076923076927,3423.8603076923077,13,0,4.966666666666667,3980
LM4fxmmCuwB8,40,30,149,149,1,2017-03-08,2017-04-08,0,1,22,37,male,9,2008-11-02,91.0,6.0,6.0,7.0,386.0,390.0,99833.23,4.789473684210527,0.3157894736842105,0.3157894736842105,0.3684210526315789,20.315789473684205,20.526315789473685,5254.38052631579,19,0,4.966666666666667,3079
/T0DjaUSBnF2,37,30,149,149,1,2017-03-02,2017-04-02,0,1,14,39,female,9,2006-03-02,243.0,27.0,18.0,19.0,645.0,718.0,167506.88,8.379310344827585,0.9310344827586208,0.6206896551724138,0.6551724137931034,22.24137931034483,24.75862068965517,5776.099310344828,29,0,4.966666666666667,4049
DoSNlx1xTGC1,41,30,99,99,1,2017-03-06,2017-04-06,0,1,1,-1,inconnu,7,2014-08-04,66.0,14.0,4.0,14.0,422.0,154.0,103710.728,2.8695652173913038,0.6086956521739131,0.17391304347826084,0.6086956521739131,18.347826086956523,6.695652173913044,4509.162086956522,23,0,3.3,976
KWF8CQrLqD9l,41,30,99,99,1,2017-03-03,2017-04-03,0,1,1,-1,inconnu,7,2010-12-11,13.0,6.0,4.0,6.0,174.0,139.0,48995.833,0.65,0.3,0.2,0.3,8.7,6.95,2449.79165,20,0,3.3,2305
FdMBFIP4SSca,34,30,149,149,1,2017-03-31,2017-04-30,0,1,13,35,female,9,2007-02-12,16.0,1.0,2.0,2.0,118.0,124.0,29735.695,1.4545454545454546,0.09090909090909093,0.18181818181818185,0.18181818181818185,10.727272727272727,11.272727272727273,2703.245,11,0,4.966666666666667,3730
wcbUxm8OhrMi,41,30,99,99,1,2017-03-07,2017-04-07,0,1,1,-1,inconnu,7,2016-10-07,70.0,47.0,30.0,29.0,1161.0,266.0,298491.7149999999,2.333333333333333,1.5666666666666669,1.0,0.9666666666666668,38.7,8.866666666666667,9949.72383333333,30,0,3.3,182
JLbWngo9Qzoy,41,30,99,99,1,2017-03-31,2017-04-30,0,1,1,-1,inconnu,7,2016-07-31,5.0,0.0,2.0,2.0,7.0,9.0,2935.1209999999996,1.6666666666666667,0.0,0.6666666666666666,0.6666666666666666,2.333333333333333,3.0,978.3736666666667,3,0,3.3,273
mjzcikZ9GQKV,41,30,99,99,1,2017-03-10,2017-04-10,0,1,1,-1,inconnu,7,2016-08-10,56.0,11.0,9.0,6.0,536.0,569.0,119687.43699999999,1.9310344827586208,0.3793103448275862,0.3103448275862069,0.206896551724138,18.48275862068965,19.620689655172416,4127.153,29,0,3.3,243
IouEGnH651Mr,41,30,99,99,1,2017-03-09,2017-04-09,0,1,1,-1,inconnu,7,2015-09-09,43.0,16.0,12.0,30.0,252.0,321.0,72240.88299999999,2.0476190476190474,0.7619047619047619,0.5714285714285714,1.4285714285714286,12.0,15.285714285714285,3440.042047619047,21,0,3.3,578
kelE0AHDfvwq,41,30,99,99,1,2017-03-31,2017-04-30,0,1,1,-1,inconnu,7,2014-02-04,80.0,14.0,8.0,9.0,419.0,383.0,112267.48599999999,3.0769230769230766,0.5384615384615384,0.3076923076923077,0.3461538461538461,16.115384615384613,14.730769230769232,4317.980230769231,26,0,3.3,1181
IcAOiaj+JJNK,41,30,99,99,1,2017-03-15,2017-04-15,0,1,1,-1,inconnu,7,2016-06-16,1.0,0.0,0.0,0.0,11.0,12.0,2839.785,0.3333333333333333,0.0,0.0,0.0,3.6666666666666665,4.0,946.595,3,0,3.3,303
o1WhcRB5R+eF,39,30,149,149,1,2017-03-31,2017-05-19,0,4,15,-1,inconnu,7,2015-03-13,137.0,91.0,32.0,35.0,1008.0,815.0,278131.99500000005,5.074074074074074,3.3703703703703702,1.1851851851851851,1.2962962962962965,37.333333333333336,30.18518518518519,10301.185,27,0,4.966666666666667,798
Ef8636AXiB4u,41,30,149,149,1,2017-03-05,2017-04-05,0,1,1,-1,inconnu,7,2016-05-06,76.0,25.0,16.0,10.0,269.0,207.0,73363.356,3.8,1.25,0.8,0.5,13.45,10.35,3668.1678,20,0,4.966666666666667,334
5uMdMXoO39E6,36,30,180,180,1,2017-03-12,2017-04-17,0,1,13,29,female,9,2004-10-31,56.0,14.0,20.0,26.0,366.0,350.0,91722.854,3.733333333333333,0.9333333333333332,1.3333333333333333,1.7333333333333334,24.4,23.33333333333333,6114.856933333333,15,0,6.0,4551
iwnVtFakq9Og,41,30,149,149,1,2017-03-27,2017-04-27,0,1,1,-1,inconnu,7,2012-08-07,151.0,39.0,16.0,15.0,336.0,331.0,84279.109,6.291666666666668,1.625,0.6666666666666666,0.625,14.0,13.791666666666664,3511.6295416666667,24,0,4.966666666666667,1724
+cYH7VAZ1bOD,41,30,149,149,1,2015-12-21,2019-03-21,0,30,1,-1,inconnu,7,2013-10-20,102.0,6.0,5.0,9.0,56.0,152.0,18455.548,14.571428571428573,0.8571428571428571,0.7142857142857143,1.2857142857142858,8.0,21.714285714285715,2636.506857142857,7,1,4.966666666666667,1978
SSi8MKOlQdui,36,30,180,180,1,2017-03-08,2017-04-07,0,1,14,-1,male,9,2004-10-20,122.0,18.0,20.0,24.0,2256.0,467.0,214205.95849999992,4.6923076923076925,0.6923076923076923,0.7692307692307693,0.9230769230769232,86.76923076923076,17.96153846153846,8238.690711538458,26,0,6.0,4552
bf7Yqggpsj7t,41,30,99,99,1,2017-03-27,2017-04-27,0,1,1,-1,inconnu,7,2016-06-27,58.0,6.0,2.0,9.0,58.0,103.0,17149.656000000006,7.25,0.75,0.25,1.125,7.25,12.875,2143.707000000001,8,0,3.3,304
m/5d+86mzlj/,39,30,149,149,1,2017-03-31,2017-05-14,0,2,14,-1,inconnu,9,2011-09-19,104.0,28.0,23.0,51.0,218.0,329.0,77119.75000000001,4.727272727272728,1.2727272727272727,1.0454545454545454,2.3181818181818183,9.909090909090908,14.954545454545455,3505.4431818181824,22,0,4.966666666666667,2064
moMc8EQM1Aeh,41,30,100,100,1,2017-03-18,2017-04-19,0,1,1,-1,inconnu,7,2011-03-21,33.0,6.0,7.0,4.0,625.0,369.0,145006.762,1.8333333333333333,0.3333333333333333,0.3888888888888889,0.2222222222222222,34.72222222222222,20.5,8055.931222222222,18,0,3.333333333333333,2221
HtpOGYAy3ySN,41,30,99,99,1,2017-03-12,2017-04-12,0,1,1,-1,inconnu,7,2016-01-12,7.0,5.0,4.0,1.0,130.0,142.0,33139.106,1.0,0.7142857142857143,0.5714285714285714,0.14285714285714285,18.571428571428573,20.285714285714285,4734.1579999999985,7,0,3.3,456
rIaTME9FVCAu,34,30,149,149,1,2017-03-31,2017-04-30,0,1,4,30,female,9,2007-12-02,39.0,9.0,8.0,4.0,351.0,326.0,92211.397,2.1666666666666665,0.5,0.4444444444444444,0.2222222222222222,19.5,18.11111111111111,5122.855388888889,18,0,4.966666666666667,3437
fPxFWao/IH/X,41,30,99,99,1,2017-03-23,2017-04-23,0,1,1,-1,inconnu,7,2017-01-23,229.0,11.0,5.0,8.0,104.0,450.0,31434.325,19.08333333333333,0.9166666666666666,0.4166666666666667,0.6666666666666666,8.666666666666666,37.5,2619.527083333333,12,0,3.3,90
SbPhtxmw+gOz,41,30,99,99,1,2017-03-11,2017-04-11,0,1,1,-1,inconnu,7,2016-03-11,3.0,0.0,0.0,1.0,78.0,79.0,17799.739999999998,0.375,0.0,0.0,0.125,9.75,9.875,2224.9675,8,0,3.3,396
2x55eqRRiHng,41,30,99,99,1,2017-03-18,2017-04-18,0,1,13,31,male,7,2014-12-20,60.0,9.0,8.0,9.0,916.0,614.0,257550.4325,2.8571428571428568,0.42857142857142855,0.3809523809523809,0.42857142857142855,43.61904761904761,29.23809523809524,12264.306309523809,21,0,3.3,850
BCm4b9AW1ZP3,32,90,149,149,0,2017-03-29,2017-06-30,0,1,15,-1,inconnu,7,2014-07-17,8.0,3.0,0.0,0.0,45.0,54.0,11515.256,1.3333333333333333,0.5,0.0,0.0,7.5,9.0,1919.2093333333328,6,1,1.6555555555555554,1079
TK6wi8aziT3o,38,30,149,149,0,2017-03-03,2017-04-02,0,1,13,22,female,9,2010-08-09,123.0,44.0,22.0,13.0,665.0,757.0,167379.18799999994,4.92,1.76,0.88,0.52,26.6,30.28,6695.167519999999,25,0,4.966666666666667,2428
E8kU/t+ybnD6,31,30,149,149,1,2017-03-31,2017-04-30,0,1,5,19,female,9,2011-07-28,253.0,33.0,24.0,23.0,617.0,732.0,154979.49099999998,9.370370370370368,1.2222222222222223,0.8888888888888888,0.8518518518518519,22.85185185185185,27.11111111111111,5739.981148148146,27,0,4.966666666666667,2103
