msno,payment_method_id,payment_plan_days,plan_list_price,actual_amount_paid,is_auto_renew,transaction_date,membership_expire_date,is_cancel,transaction_count,city,bd,gender,registered_via,registration_init_time,num_25Sum,num_50Sum,num_75Sum,num_985Sum,num_100Sum,num_unqSum,total_secsSum,num_25Mean,num_50Mean,num_75Mean,num_985Mean,num_100Mean,num_unqMean,total_secsMean,count,is_churn,price_per_day,days_fidelity
NwmiURZBPfql,41,30,99,99,1,2017-03-14,2017-04-14,0,1,1,-1,inconnu,7,2015-09-15,9.0,1.0,1.0,2.0,104.0,82.0,24556.947,2.25,0.25,0.25,0.5,26.0,20.5,6139.23675,4,0,3.3,577
fm5qXKnCVG4j,41,30,99,99,1,2017-03-23,2017-04-23,0,1,1,-1,inconnu,7,2016-04-23,23.0,4.0,5.0,8.0,255.0,282.0,65642.23199999999,1.2777777777777777,0.2222222222222222,0.2777777777777778,0.4444444444444444,14.166666666666664,15.666666666666664,3646.7906666666663,18,0,3.3,365
pFVJEkmrAymL,40,30,149,149,1,2017-03-01,2017-04-06,0,1,13,63,female,3,2014-07-18,126.0,33.0,16.0,16.0,380.0,470.0,109410.56599999998,4.666666666666667,1.2222222222222223,0.5925925925925926,0.5925925925925926,14.074074074074074,17.407407407407412,4052.243185185184,27,0,4.966666666666667,993
57Toz08C/rP3,40,30,149,149,1,2017-03-14,2017-04-16,0,1,7,-1,inconnu,3,2014-07-31,18.0,1.0,2.0,0.0,16.0,28.0,4328.84,3.6,0.2,0.4,0.0,3.2,5.6,865.768,5,0,4.966666666666667,990
9hQ6Z4+kmfIl,41,30,99,99,1,2017-03-05,2017-04-05,0,1,1,-1,inconnu,7,2015-09-06,91.0,14.0,3.0,5.0,186.0,284.0,50753.13399999999,8.272727272727273,1.2727272727272727,0.2727272727272727,0.4545454545454545,16.90909090909091,25.818181818181817,4613.921272727272,11,0,3.3,577
O8kugubAwvIP,34,30,149,149,1,2017-03-31,2017-04-30,0,1,13,30,male,9,2008-03-31,83.0,35.0,29.0,32.0,1861.0,980.0,449280.912,2.862068965517241,1.206896551724138,1.0,1.1034482758620692,64.17241379310343,33.793103448275865,15492.44524137931,29,0,4.966666666666667,3317
sTfpbrAU9UT9,37,30,149,149,1,2017-03-14,2017-04-13,0,1,22,36,male,3,2012-07-13,1.0,4.0,1.0,12.0,267.0,279.0,71585.65049999999,0.2,0.8,0.2,2.4,53.4,55.8,14317.130099999995,5,0,4.966666666666667,1735
yNvlBfVCkstT,41,30,99,99,1,2017-03-21,2017-04-21,0,1,5,50,male,7,2014-01-25,238.0,33.0,14.0,35.0,340.0,638.0,94794.95800000001,9.153846153846152,1.2692307692307692,0.5384615384615384,1.3461538461538465,13.076923076923075,24.538461538461537,3645.959923076923,26,0,3.3,1182
ydPhOxaL4nq0,27,30,149,149,1,2017-03-01,2017-03-31,0,1,22,23,male,9,2015-01-24,264.0,106.0,54.0,59.0,567.0,665.0,137703.4895,9.103448275862073,3.655172413793104,1.862068965517241,2.034482758620689,19.55172413793104,22.931034482758626,4748.396189655172,29,0,4.966666666666667,797
wfGjPjdZINfz,37,30,149,149,1,2017-03-10,2017-04-09,0,1,13,23,female,3,2014-01-01,333.0,72.0,41.0,50.0,1777.0,1430.0,438998.6150000001,10.741935483870966,2.3225806451612905,1.3225806451612905,1.6129032258064515,57.32258064516129,46.12903225806453,14161.245645161294,31,0,4.966666666666667,1194
Dy8MF7H0HJPz,41,30,100,100,1,2017-03-23,2017-04-23,0,1,1,-1,inconnu,7,2017-02-24,460.0,81.0,46.0,78.0,1661.0,1230.0,479771.8409999999,14.838709677419354,2.6129032258064515,1.4838709677419355,2.5161290322580645,53.58064516129032,39.67741935483871,15476.510999999995,31,0,3.333333333333333,58
e/ZQHJnKHO2W,40,30,149,149,1,2017-03-24,2017-04-23,0,1,22,28,female,9,2016-02-29,36.0,10.0,5.0,6.0,198.0,241.0,54025.953,1.7142857142857142,0.4761904761904762,0.2380952380952381,0.2857142857142857,9.428571428571429,11.476190476190474,2572.664428571429,21,0,4.966666666666667,419
nHJsck2UnUOE,36,30,180,180,1,2017-03-11,2017-04-10,0,1,14,23,male,3,2012-09-08,124.0,33.0,29.0,21.0,1641.0,1541.0,406882.6619999999,4.275862068965517,1.1379310344827591,1.0,0.7241379310344828,56.58620689655172,53.13793103448275,14030.43662068965,29,0,6.0,1675
cCUQ2bd86wj7,36,30,180,180,1,2017-03-17,2017-04-17,0,1,1,-1,female,3,2014-12-06,233.0,41.0,37.0,42.0,765.0,1023.0,215318.574,7.7666666666666675,1.3666666666666667,1.2333333333333334,1.4,25.5,34.1,7177.285799999999,30,0,6.0,863
5f87+Bg7oJkT,41,30,99,99,1,2017-03-22,2017-04-22,0,1,1,-1,inconnu,7,2016-10-23,230.0,84.0,45.0,35.0,751.0,1034.0,209556.73600000012,7.419354838709677,2.7096774193548385,1.4516129032258065,1.1290322580645162,24.22580645161291,33.354838709677416,6759.894709677423,31,0,3.3,181
Gf56LpnqZ/6P,33,30,149,149,1,2017-03-31,2017-04-30,0,1,22,25,male,9,2015-06-06,203.0,49.0,26.0,34.0,333.0,513.0,96412.286,7.8076923076923075,1.8846153846153848,1.0,1.3076923076923077,12.807692307692307,19.73076923076923,3708.164846153847,26,0,4.966666666666667,694
fq2RhnLIAS56,41,30,149,149,1,2017-03-24,2017-04-24,0,1,1,-1,inconnu,7,2015-02-25,69.0,13.0,15.0,7.0,80.0,128.0,24940.422000000002,4.928571428571429,0.9285714285714286,1.0714285714285714,0.5,5.7142857142857135,9.142857142857142,1781.4587142857142,14,0,4.966666666666667,789
q/sjWLHjtTcV,41,30,99,99,1,2017-03-26,2017-04-26,0,1,1,-1,inconnu,7,2013-08-14,0.0,0.0,0.0,0.0,10.0,10.0,2727.0,0.0,0.0,0.0,0.0,10.0,10.0,2727.0,1,0,3.3,1351
daN0i7txuLfy,40,30,149,149,1,2017-03-05,2017-04-04,0,2,8,22,male,3,2014-04-20,31.0,6.0,9.0,2.0,157.0,155.0,43963.022000000004,3.4444444444444446,0.6666666666666666,1.0,0.2222222222222222,17.444444444444443,17.22222222222222,4884.780222222223,9,0,4.966666666666667,1080
yr6jwSfXslBG,41,30,149,149,1,2017-03-31,2017-04-30,0,1,1,-1,inconnu,7,2016-04-30,21.0,0.0,3.0,2.0,37.0,73.0,12410.599000000002,4.2,0.0,0.6,0.4,7.4,14.6,2482.1198000000004,5,0,4.966666666666667,365
ASnCzlW1Emp7,41,30,99,99,1,2017-03-07,2017-04-07,0,1,1,-1,inconnu,7,2016-01-08,17.0,12.0,13.0,12.0,661.0,350.0,188989.904,0.68,0.48,0.52,0.48,26.44,14.0,7559.596159999999,25,0,3.3,455
l120LI9Vs3Uq,40,30,149,149,1,2017-03-18,2017-04-17,0,1,13,42,male,7,2013-12-07,30.0,9.0,3.0,8.0,48.0,63.0,13457.872,10.0,3.0,1.0,2.6666666666666665,16.0,21.0,4485.957333333333,3,0,4.966666666666667,1227
5B4tbD0WyxeQ,41,30,149,149,1,2017-03-31,2017-04-30,0,1,15,41,male,7,2015-07-22,3.0,0.0,1.0,1.0,0.0,5.0,426.852,1.5,0.0,0.5,0.5,0.0,2.5,213.426,2,0,4.966666666666667,648
+zI05uWwWQJP,41,30,99,99,1,2017-03-08,2017-04-08,0,1,13,18,female,7,2015-10-08,162.0,28.0,16.0,43.0,764.0,764.0,187844.169,5.7857142857142865,1.0,0.5714285714285714,1.5357142857142858,27.285714285714285,27.285714285714285,6708.720321428571,28,0,3.3,548
RntFyuWd6D5x,36,30,180,180,0,2017-03-07,2017-04-13,0,1,4,32,female,3,2013-10-03,37.0,8.0,8.0,6.0,2095.0,1969.0,524492.92,1.4230769230769231,0.3076923076923077,0.3076923076923077,0.2307692307692308,80.57692307692308,75.73076923076924,20172.804615384608,26,1,6.0,1288
YPNbpGhKsJlt,36,30,180,180,1,2017-03-23,2017-04-23,0,1,5,37,female,9,2004-12-03,33.0,7.0,11.0,7.0,278.0,327.0,72766.776,1.8333333333333333,0.3888888888888889,0.6111111111111112,0.3888888888888889,15.444444444444445,18.166666666666668,4042.5986666666663,18,0,6.0,4524
Cmc5k5l3QcLZ,37,30,149,149,1,2017-03-22,2017-04-22,0,1,5,35,female,9,2006-01-23,19.0,4.0,5.0,3.0,237.0,194.0,46894.928,1.9,0.4,0.5,0.3,23.7,19.4,4689.4928,10,0,4.966666666666667,4107
58m8oQePqVbC,36,30,180,180,0,2017-03-20,2017-04-19,0,1,1,-1,inconnu,4,2016-11-09,24.0,7.0,5.0,6.0,202.0,177.0,53889.165,0.8888888888888888,0.25925925925925924,0.1851851851851852,0.2222222222222222,7.481481481481483,6.5555555555555545,1995.895,27,0,6.0,161
GKbd+UUX8iYy,38,195,894,894,0,2017-03-04,2017-09-15,0,1,1,18,male,4,2015-11-13,46.0,8.0,9.0,3.0,148.0,156.0,37095.693,9.2,1.6,1.8,0.6,29.6,31.2,7419.1386,5,1,4.5846153846153825,672
9sXLPkC3cC38,41,30,99,99,1,2017-03-19,2017-04-19,0,1,1,-1,inconnu,7,2015-07-19,7.0,2.0,1.0,0.0,0.0,10.0,499.625,3.5,1.0,0.5,0.0,0.0,5.0,249.8125,2,0,3.3,640
Rtk5gftWvNsH,41,30,99,99,1,2017-03-18,2017-04-18,0,1,1,-1,inconnu,7,2016-06-19,11.0,3.0,1.0,0.0,33.0,46.0,9359.935,1.8333333333333333,0.5,0.16666666666666666,0.0,5.5,7.666666666666668,1559.989166666667,6,0,3.3,303
AZldssxUey9k,39,30,149,149,1,2017-03-31,2017-05-29,0,2,4,43,female,9,2012-03-25,86.0,30.0,16.0,14.0,820.0,594.0,196316.265,3.071428571428572,1.0714285714285714,0.5714285714285714,0.5,29.285714285714285,21.214285714285715,7011.295178571426,28,0,4.966666666666667,1891
JGq7fJIYBhDg,39,30,149,149,1,2017-03-31,2017-05-14,0,2,4,29,female,9,2016-06-15,41.0,10.0,14.0,13.0,154.0,215.0,47343.99400000001,4.1,1.0,1.4,1.3,15.4,21.5,4734.3994,10,0,4.966666666666667,333
0Ys0BhGPSAz+,41,30,129,129,1,2017-03-18,2017-04-19,0,1,1,-1,inconnu,7,2010-11-07,89.0,11.0,10.0,7.0,310.0,342.0,79224.07600000003,4.238095238095238,0.5238095238095238,0.4761904761904762,0.3333333333333333,14.761904761904766,16.285714285714285,3772.575047619048,21,0,4.3,2355
Q+l7kU0NRDrh,41,30,99,99,1,2017-03-26,2017-04-26,0,1,1,-1,inconnu,7,2011-09-24,26.0,15.0,5.0,9.0,234.0,244.0,63151.25,1.0833333333333333,0.625,0.2083333333333333,0.375,9.75,10.166666666666666,2631.302083333333,24,0,3.3,2041
8hqXa/P1hjNF,41,30,149,149,1,2015-12-02,2018-06-04,0,16,1,-1,inconnu,7,2013-08-03,343.0,46.0,29.0,61.0,1068.0,1087.0,290418.151,11.06451612903226,1.4838709677419355,0.935483870967742,1.9677419354838708,34.45161290322581,35.064516129032256,9368.327451612904,31,0,4.966666666666667,1766
YCJ2SIsQhipM,41,30,99,99,1,2017-03-22,2017-04-22,0,1,1,-1,inconnu,7,2015-10-23,105.0,27.0,28.0,26.0,530.0,576.0,137392.81199999998,3.75,0.9642857142857144,1.0,0.9285714285714286,18.928571428571427,20.571428571428573,4906.886142857142,28,0,3.3,547
Sa7cBbh2gzLK,41,30,99,99,1,2017-03-12,2017-04-12,0,1,1,-1,inconnu,7,2016-03-13,130.0,50.0,16.0,10.0,139.0,286.0,51608.00500000001,8.666666666666666,3.333333333333333,1.0666666666666669,0.6666666666666666,9.266666666666667,19.066666666666666,3440.5336666666667,15,0,3.3,395
AV4/MoB1ieRy,41,30,99,99,1,2017-03-12,2017-04-12,0,1,1,-1,inconnu,7,2015-11-13,252.0,28.0,25.0,22.0,416.0,670.0,124207.444,9.0,1.0,0.8928571428571429,0.7857142857142857,14.857142857142858,23.92857142857143,4435.980142857143,28,0,3.3,516
cD7Xi+UacTeC,41,30,99,99,1,2017-03-06,2017-04-06,0,1,13,30,female,7,2016-03-07,47.0,14.0,10.0,18.0,1984.0,950.0,474746.3115,1.88,0.56,0.4,0.72,79.36,38.0,18989.85246,25,0,3.3,395
O35U32LwxIQn,40,30,149,149,1,2017-03-22,2017-04-21,0,1,5,36,female,9,2006-04-02,83.0,4.0,0.0,1.0,190.0,269.0,50574.733,5.533333333333332,0.26666666666666666,0.0,0.06666666666666668,12.666666666666664,17.933333333333334,3371.648866666667,15,0,4.966666666666667,4037
C1LHaShfk3tw,41,30,100,100,1,2017-03-04,2017-04-04,0,1,1,-1,inconnu,7,2016-02-10,35.0,6.0,7.0,9.0,51.0,65.0,18638.596999999998,3.888888888888889,0.6666666666666666,0.7777777777777778,1.0,5.666666666666668,7.222222222222222,2070.955222222223,9,0,3.333333333333333,419
3UpjecfBzzld,41,30,99,99,1,2017-03-02,2017-04-02,0,1,13,51,male,7,2011-08-18,2.0,0.0,0.0,1.0,88.0,91.0,22455.492000000002,0.06896551724137931,0.0,0.0,0.03448275862068965,3.034482758620689,3.1379310344827585,774.3273103448275,29,0,3.3,2054
uVzGff2uzkPE,39,30,149,149,1,2017-03-31,2017-05-30,0,2,6,33,female,9,2015-01-28,70.0,20.0,12.0,14.0,829.0,422.0,207389.63500000004,2.6923076923076925,0.7692307692307693,0.4615384615384616,0.5384615384615384,31.884615384615394,16.23076923076923,7976.524423076925,26,0,4.966666666666667,853
SAGwUcJxmY3Y,36,30,180,180,1,2017-03-20,2017-04-19,0,1,22,28,male,3,2012-05-16,4.0,2.0,1.0,0.0,209.0,212.0,47160.390999999996,0.5,0.25,0.125,0.0,26.125,26.5,5895.048875,8,0,6.0,1799
cS8Sv1hiJaU4,37,30,149,149,1,2017-03-04,2017-04-03,0,1,13,35,male,9,2015-06-24,26.0,11.0,9.0,7.0,576.0,548.0,125370.32800000001,1.0,0.4230769230769231,0.3461538461538461,0.2692307692307692,22.153846153846153,21.076923076923077,4821.935692307692,26,0,4.966666666666667,649
RP++5V5oakfT,41,30,149,149,1,2017-03-17,2017-04-17,0,1,1,-1,inconnu,7,2016-03-18,26.0,4.0,5.0,5.0,172.0,202.0,45136.09299999999,2.0,0.3076923076923077,0.38461538461538464,0.38461538461538464,13.230769230769232,15.538461538461535,3472.007153846153,13,0,4.966666666666667,395
0+0ZnNQ+qTNF,27,30,149,149,1,2017-03-05,2017-04-07,0,1,14,36,female,9,2012-01-08,93.0,29.0,51.0,32.0,538.0,2603.0,146824.749,3.1,0.9666666666666668,1.7,1.0666666666666669,17.933333333333334,86.76666666666668,4894.1583,30,0,4.966666666666667,1916
ItfnKkBporxS,41,30,99,99,1,2017-03-12,2017-04-12,0,1,1,-1,inconnu,7,2016-01-12,1.0,0.0,2.0,4.0,2.0,9.0,1816.482,1.0,0.0,2.0,4.0,2.0,9.0,1816.482,1,0,3.3,456
SCfKNbgAyOHb,41,30,99,99,1,2017-03-03,2017-04-03,0,1,1,-1,inconnu,7,2015-11-03,2.0,0.0,1.0,0.0,57.0,58.0,14819.823,2.0,0.0,1.0,0.0,57.0,58.0,14819.823,1,0,3.3,517
ns4tnp3iSBYJ,37,30,149,149,1,2017-03-20,2017-04-19,0,1,22,40,female,3,2014-06-05,48.0,21.0,13.0,36.0,827.0,844.0,224648.57900000003,1.6551724137931034,0.7241379310344828,0.4482758620689655,1.2413793103448276,28.517241379310345,29.103448275862068,7746.502724137932,29,0,4.966666666666667,1049
YS/vdK0dWge9,41,30,99,99,1,2017-03-12,2017-04-12,0,1,1,-1,inconnu,7,2015-07-12,156.0,14.0,10.0,22.0,254.0,407.0,81013.16499999996,5.2,0.4666666666666667,0.3333333333333333,0.7333333333333333,8.466666666666667,13.566666666666665,2700.438833333333,30,0,3.3,640
3Ouq7/dzAkB/,41,30,99,99,1,2017-03-23,2017-04-23,0,1,1,-1,inconnu,7,2016-12-24,69.0,11.0,7.0,11.0,114.0,277.0,32335.103000000014,4.3125,0.6875,0.4375,0.6875,7.125,17.3125,2020.9439375,16,0,3.3,120
IzhbU3GMWBRV,29,30,180,180,1,2017-03-16,2017-04-16,0,1,13,28,male,7,2012-04-17,24.0,14.0,9.0,15.0,246.0,208.0,65917.969,0.8,0.4666666666666667,0.3,0.5,8.2,6.933333333333334,2197.265633333333,30,0,6.0,1825
d33ki4CjG3k4,38,30,149,149,0,2017-03-23,2017-04-22,0,1,4,18,female,4,2017-01-29,93.0,31.0,18.0,24.0,416.0,440.0,111114.694,4.043478260869565,1.3478260869565215,0.7826086956521741,1.0434782608695652,18.08695652173913,19.130434782608692,4831.0736521739145,23,0,4.966666666666667,83
IlW2UXePPWmT,39,30,149,149,1,2017-03-31,2017-05-08,0,2,14,24,male,9,2005-10-22,38.0,10.0,14.0,15.0,377.0,384.0,91007.524,2.0,0.5263157894736842,0.7368421052631579,0.7894736842105263,19.84210526315789,20.21052631578948,4789.869684210526,19,0,4.966666666666667,4216
WwWGLPAnVtJz,36,30,180,180,1,2017-03-21,2017-04-20,0,1,1,-1,inconnu,9,2015-08-12,225.0,43.0,36.0,66.0,1204.0,666.0,287196.5055,8.333333333333334,1.5925925925925926,1.3333333333333333,2.4444444444444446,44.5925925925926,24.66666666666667,10636.90761111111,27,0,6.0,617
CpMya/ZxD1jw,40,30,149,149,1,2017-03-20,2017-04-19,0,1,6,42,female,9,2013-03-10,41.0,16.0,12.0,14.0,649.0,395.0,154124.94299999994,2.05,0.8,0.6,0.7,32.45,19.75,7706.247149999997,20,0,4.966666666666667,1501
u4Ll1tS00crU,41,30,99,99,1,2017-03-06,2017-04-06,0,1,1,-1,inconnu,7,2015-10-06,11.0,5.0,8.0,4.0,2234.0,2156.0,505779.803,0.3928571428571429,0.17857142857142858,0.2857142857142857,0.14285714285714285,79.78571428571429,77.0,18063.56439285714,28,0,3.3,548
yZdnyH4/4zzj,41,30,99,99,1,2017-03-10,2017-04-10,0,1,1,31,male,9,2016-01-10,134.0,24.0,16.0,22.0,551.0,706.0,153602.62300000002,5.583333333333332,1.0,0.6666666666666666,0.9166666666666666,22.95833333333333,29.41666666666667,6400.109291666668,24,0,3.3,456
JPqa1yyZz6Qi,36,30,180,180,0,2017-03-21,2017-04-20,0,1,5,32,male,9,2007-08-24,21.0,8.0,6.0,7.0,766.0,436.0,196254.292,1.1666666666666667,0.4444444444444444,0.3333333333333333,0.3888888888888889,42.55555555555557,24.222222222222207,10903.016222222222,18,0,6.0,3527
Dq3zszpIEpxy,39,30,149,149,1,2017-03-31,2017-05-15,0,2,14,29,male,9,2011-06-08,40.0,9.0,2.0,5.0,152.0,140.0,40989.94,10.0,2.25,0.5,1.25,38.0,35.0,10247.485,4,0,4.966666666666667,2168
h1khF7XQsKRv,29,30,180,180,0,2017-03-04,2017-04-03,0,1,4,25,male,9,2010-08-03,78.0,38.0,22.0,22.0,954.0,589.0,260126.082,2.888888888888889,1.4074074074074074,0.8148148148148148,0.8148148148148148,35.333333333333336,21.81481481481481,9634.299333333334,27,0,6.0,2435
hY8XcIivZFdx,41,30,99,99,1,2017-03-19,2017-04-19,0,1,1,-1,inconnu,7,2014-06-12,3.0,0.0,0.0,0.0,1.0,4.0,155.61,3.0,0.0,0.0,0.0,1.0,4.0,155.61,1,0,3.3,1042
g0Fg9wp+t996,41,30,99,99,1,2017-03-21,2017-04-21,0,1,1,-1,male,7,2013-01-25,127.0,11.0,16.0,17.0,264.0,365.0,77530.165,5.521739130434782,0.4782608695652174,0.6956521739130435,0.7391304347826086,11.478260869565215,15.869565217391305,3370.8767391304345,23,0,3.3,1547
G70lGafAyuVN,30,30,149,149,1,2017-03-06,2017-04-05,0,1,5,18,female,4,2016-01-03,36.0,8.0,5.0,8.0,250.0,283.0,65475.69300000001,1.3333333333333333,0.2962962962962963,0.1851851851851852,0.2962962962962963,9.25925925925926,10.481481481481481,2425.025666666667,27,0,4.966666666666667,458
0ZwY1gStKnF/,41,30,149,149,1,2017-03-06,2017-04-07,0,1,1,-1,inconnu,7,2011-11-07,13.0,4.0,2.0,4.0,26.0,18.0,9332.696999999998,1.625,0.5,0.25,0.5,3.25,2.25,1166.5871249999998,8,0,4.966666666666667,1978
AF62CAYqx282,41,30,99,99,1,2017-03-23,2017-04-23,0,1,1,-1,inconnu,7,2017-01-24,117.0,20.0,7.0,15.0,301.0,331.0,84304.052,4.875,0.8333333333333334,0.2916666666666667,0.625,12.541666666666664,13.791666666666664,3512.668833333333,24,0,3.3,89
/5lMO9/Kf6jD,41,30,99,99,1,2017-03-31,2017-04-30,0,1,1,-1,inconnu,7,2016-06-30,105.0,22.0,13.0,23.0,382.0,499.0,96594.32800000001,5.526315789473684,1.1578947368421053,0.6842105263157895,1.2105263157894737,20.105263157894736,26.26315789473684,5083.911999999998,19,0,3.3,304
NtIwxpWzS1pK,41,30,99,99,1,2017-03-23,2017-04-23,0,1,1,-1,inconnu,7,2015-11-23,2.0,0.0,1.0,1.0,59.0,49.0,15057.420000000002,0.6666666666666666,0.0,0.3333333333333333,0.3333333333333333,19.666666666666668,16.333333333333332,5019.14,3,0,3.3,517
DPKdDGV4bW8a,34,30,149,149,1,2017-03-31,2017-04-30,0,1,5,38,male,9,2009-05-21,505.0,63.0,48.0,86.0,341.0,1010.0,175724.27300000002,16.833333333333332,2.1,1.6,2.8666666666666667,11.366666666666667,33.666666666666664,5857.4757666666665,30,0,4.966666666666667,2901
8XgmZ9+yxfpy,30,30,129,129,1,2017-03-01,2017-03-31,0,1,1,-1,inconnu,13,2016-10-31,14.0,11.0,6.0,11.0,83.0,100.0,26492.714000000004,2.8,2.2,1.2,2.2,16.6,20.0,5298.542800000001,5,0,4.3,151
4QyHn2lYd9Lg,39,30,149,149,1,2017-03-31,2017-05-25,0,2,22,37,female,9,2012-01-22,39.0,14.0,12.0,13.0,200.0,241.0,56370.23,3.9,1.4,1.2,1.3,20.0,24.1,5637.023,10,0,4.966666666666667,1950
MeNjbPURFA+C,41,30,99,99,1,2017-03-09,2017-04-09,0,1,1,-1,inconnu,7,2016-12-10,212.0,26.0,15.0,37.0,1036.0,1097.0,292869.968,7.851851851851853,0.9629629629629628,0.5555555555555556,1.3703703703703705,38.37037037037037,40.629629629629626,10847.035851851851,27,0,3.3,120
1g7gvhRSjLVU,41,30,99,99,1,2017-03-23,2017-04-23,0,1,1,-1,inconnu,7,2016-08-24,2.0,0.0,3.0,0.0,66.0,60.0,15484.912,0.5,0.0,0.75,0.0,16.5,15.0,3871.228,4,0,3.3,242
N6LCjzx+urnA,41,30,99,99,1,2017-03-08,2017-04-08,0,2,1,-1,inconnu,7,2013-02-03,1.0,1.0,0.0,5.0,207.0,140.0,54657.366,0.1111111111111111,0.1111111111111111,0.0,0.5555555555555556,23.0,15.555555555555555,6073.040666666666,9,0,3.3,1525
acMl7eRfNBLp,41,30,99,99,1,2017-03-31,2017-04-30,0,1,1,-1,inconnu,7,2015-07-31,4.0,3.0,2.0,13.0,61.0,82.0,19258.315,0.6666666666666666,0.5,0.3333333333333333,2.1666666666666665,10.166666666666666,13.666666666666664,3209.7191666666663,6,0,3.3,639
i6Au11WBMHWz,40,30,149,149,1,2017-03-24,2017-04-23,0,1,4,49,female,3,2013-10-31,252.0,46.0,46.0,46.0,632.0,1980.0,231366.47899999985,8.129032258064516,1.4838709677419355,1.4838709677419355,1.4838709677419355,20.387096774193548,63.87096774193547,7463.434806451606,31,0,4.966666666666667,1270
pFMCdYSBBirT,36,30,180,180,1,2017-03-24,2017-04-23,0,1,4,27,female,9,2006-04-30,75.0,34.0,21.0,17.0,2085.0,1324.0,477720.07850000024,3.0,1.36,0.84,0.68,83.4,52.96,19108.803140000007,25,0,6.0,4011
wC0c68vz2E+u,29,30,180,180,1,2017-03-09,2017-04-09,0,1,11,18,female,3,2012-07-18,63.0,8.0,15.0,24.0,416.0,471.0,106720.645,2.739130434782609,0.3478260869565217,0.6521739130434783,1.0434782608695652,18.08695652173913,20.47826086956522,4640.028043478261,23,0,6.0,1726
rAH5+bfxyxo+,41,30,129,129,1,2017-03-24,2017-04-25,0,1,4,52,male,7,2011-02-25,6.0,0.0,1.0,1.0,117.0,87.0,28978.283,1.5,0.0,0.25,0.25,29.25,21.75,7244.570749999999,4,0,4.3,2251
EGqVWLNU6OC2,41,30,99,99,1,2017-03-27,2017-04-27,0,1,1,-1,inconnu,7,2015-11-28,110.0,9.0,7.0,10.0,160.0,280.0,45338.697,9.166666666666666,0.75,0.5833333333333334,0.8333333333333334,13.333333333333336,23.33333333333333,3778.22475,12,0,3.3,516
kO0Jnmf9xOY0,41,30,149,149,1,2017-03-31,2017-04-30,0,1,5,21,female,7,2016-11-29,146.0,35.0,33.0,24.0,736.0,535.0,187828.11899999998,5.214285714285714,1.25,1.1785714285714286,0.8571428571428571,26.285714285714285,19.107142857142858,6708.147107142858,28,0,4.966666666666667,152
Zbr0j2Dsdn2m,41,30,99,99,1,2017-03-11,2017-04-11,0,1,1,-1,inconnu,7,2016-03-12,35.0,6.0,3.0,4.0,519.0,523.0,131329.994,2.9166666666666665,0.5,0.25,0.3333333333333333,43.25,43.58333333333334,10944.166166666668,12,0,3.3,395
go88Kdn1I5WQ,40,30,149,149,1,2017-03-23,2017-04-23,0,1,4,32,male,3,2013-04-27,16.0,6.0,8.0,13.0,180.0,201.0,51456.29700000001,1.1428571428571428,0.42857142857142855,0.5714285714285714,0.9285714285714286,12.857142857142858,14.357142857142858,3675.449785714286,14,0,4.966666666666667,1457
9aiI3CDmHHM+,41,30,99,99,1,2017-03-07,2017-04-07,0,1,1,-1,inconnu,7,2015-10-09,123.0,11.0,22.0,14.0,1117.0,1053.0,296133.429,4.92,0.44,0.88,0.56,44.68,42.12,11845.33716,25,0,3.3,546
a1vBDY8gXfIM,41,30,99,99,1,2017-03-20,2017-04-20,0,1,1,-1,inconnu,7,2016-02-20,82.0,20.0,13.0,17.0,259.0,344.0,77464.553,5.125,1.25,0.8125,1.0625,16.1875,21.5,4841.5345625,16,0,3.3,425
C90bu86Xf+RB,41,30,99,99,1,2017-03-15,2017-03-15,1,1,6,21,male,7,2016-01-21,22.0,0.0,1.0,2.0,155.0,160.0,40271.027,1.6923076923076923,0.0,0.07692307692307693,0.15384615384615385,11.923076923076925,12.307692307692307,3097.771307692308,13,1,3.3,419
qpCHr1zKMwMS,41,30,129,129,1,2017-03-01,2017-04-02,0,1,1,-1,inconnu,7,2012-01-19,12.0,2.0,1.0,1.0,123.0,130.0,26744.22,1.7142857142857142,0.2857142857142857,0.14285714285714285,0.14285714285714285,17.571428571428573,18.571428571428573,3820.602857142857,7,0,4.3,1900
k2GT0/6teuv+,41,30,99,99,1,2017-03-03,2017-04-03,0,1,1,-1,inconnu,7,2016-08-04,6.0,3.0,1.0,0.0,50.0,50.0,12942.872,1.2,0.6,0.2,0.0,10.0,10.0,2588.5744,5,0,3.3,242
cBrFRfufPW9k,41,30,149,149,1,2017-03-05,2017-04-06,0,1,10,23,female,7,2012-09-06,395.0,83.0,38.0,111.0,1526.0,1200.0,373145.09,14.629629629629633,3.0740740740740735,1.4074074074074074,4.111111111111111,56.51851851851853,44.444444444444436,13820.18851851852,27,0,4.966666666666667,1673
MCInZAjaYica,41,30,149,149,1,2017-03-27,2017-04-27,0,1,10,22,male,7,2016-01-28,108.0,9.0,14.0,21.0,471.0,416.0,127752.14800000002,4.0,0.3333333333333333,0.5185185185185185,0.7777777777777778,17.444444444444443,15.407407407407408,4731.561037037038,27,0,4.966666666666667,455
itjyR0q9kxza,39,30,149,149,1,2017-03-31,2017-05-02,0,2,22,19,male,3,2013-08-21,27.0,13.0,9.0,4.0,2509.0,1945.0,578034.1934999998,1.0,0.4814814814814815,0.3333333333333333,0.14814814814814814,92.92592592592592,72.03703703703705,21408.673833333327,27,0,4.966666666666667,1350
