msno,payment_method_id,payment_plan_days,plan_list_price,actual_amount_paid,is_auto_renew,transaction_date,membership_expire_date,is_cancel,transaction_count,city,bd,gender,registered_via,registration_init_time,num_25Sum,num_50Sum,num_75Sum,num_985Sum,num_100Sum,num_unqSum,total_secsSum,num_25Mean,num_50Mean,num_75Mean,num_985Mean,num_100Mean,num_unqMean,total_secsMean,count,is_churn,price_per_day,days_fidelity
heTP6QW5k/oa,41,30,99,99,1,2017-03-16,2017-04-17,0,1,1,-1,inconnu,7,2010-11-05,62.0,13.0,10.0,7.0,134.0,293.0,38892.977,3.647058823529412,0.7647058823529411,0.5882352941176471,0.4117647058823529,7.882352941176473,17.235294117647058,2287.822176470588,17,0,3.3,2355
b5JV8JB7so/F,41,30,99,99,1,2017-03-30,2017-04-30,0,3,1,-1,inconnu,7,2016-11-13,27.0,3.0,0.0,5.0,159.0,150.0,42931.679999999986,1.5882352941176472,0.17647058823529413,0.0,0.29411764705882354,9.352941176470589,8.823529411764708,2525.392941176471,17,0,3.3,168
GL0P3Zjt0aqR,38,30,149,149,0,2017-03-01,2017-03-31,0,1,22,17,male,3,2015-02-03,220.0,59.0,24.0,27.0,329.0,608.0,94699.447,8.461538461538463,2.269230769230769,0.9230769230769232,1.0384615384615383,12.653846153846152,23.384615384615394,3642.2864230769214,26,0,4.966666666666667,787
HjQ8AiA40c0t,40,30,149,149,1,2017-03-11,2017-04-10,0,1,15,-1,inconnu,3,2012-12-28,9.0,12.0,2.0,10.0,2013.0,705.0,483927.2205,0.4090909090909091,0.5454545454545454,0.09090909090909093,0.4545454545454545,91.5,32.04545454545455,21996.69184090909,22,0,4.966666666666667,1564
iblRSGDp8FwN,39,30,149,149,1,2017-03-31,2017-05-17,0,2,5,31,male,9,2013-11-16,115.0,37.0,30.0,43.0,625.0,526.0,176018.02300000004,6.764705882352941,2.176470588235294,1.7647058823529411,2.5294117647058822,36.76470588235294,30.94117647058824,10354.001352941175,17,0,4.966666666666667,1278
h4NpWCt20R9M,36,30,180,180,1,2017-03-24,2017-04-23,0,1,4,33,female,9,2010-06-02,57.0,34.0,17.0,22.0,496.0,493.0,131337.00699999998,2.590909090909091,1.5454545454545454,0.7727272727272727,1.0,22.54545454545455,22.40909090909091,5969.8639545454525,22,0,6.0,2517
v0gcSHgQmfRD,41,30,129,129,1,2017-03-16,2017-04-17,0,1,1,-1,inconnu,7,2011-05-17,63.0,12.0,16.0,16.0,247.0,346.0,69803.18199999999,2.863636363636364,0.5454545454545454,0.7272727272727273,0.7272727272727273,11.227272727272727,15.727272727272727,3172.871909090908,22,0,4.3,2162
3y70UcYwIdbG,41,30,149,149,1,2017-03-11,2017-04-11,0,1,1,-1,inconnu,7,2011-02-22,209.0,40.0,30.0,38.0,301.0,518.0,86111.406,8.038461538461537,1.5384615384615383,1.1538461538461535,1.4615384615384617,11.576923076923075,19.923076923076927,3311.977153846154,26,0,4.966666666666667,2240
lMX5MGqCDmBG,41,30,149,149,1,2017-03-25,2017-04-29,0,1,1,-1,inconnu,7,2010-05-24,627.0,200.0,51.0,136.0,1259.0,1176.0,408415.844,20.225806451612907,6.451612903225808,1.6451612903225807,4.387096774193549,40.61290322580645,37.935483870967744,13174.704645161291,31,0,4.966666666666667,2532
X2ikFMrD0x2r,32,180,536,536,0,2017-03-22,2017-09-21,0,2,22,24,female,7,2012-09-04,286.0,41.0,14.0,12.0,667.0,823.0,162230.643,12.434782608695652,1.7826086956521738,0.6086956521739131,0.5217391304347826,29.0,35.78260869565217,7053.506217391305,23,1,2.9777777777777783,1843
rPbXzNgZY30H,41,30,99,99,1,2017-03-20,2017-04-20,0,1,1,-1,inconnu,7,2014-11-10,85.0,12.0,11.0,16.0,169.0,255.0,48661.599,6.538461538461537,0.9230769230769232,0.8461538461538461,1.2307692307692308,13.0,19.615384615384613,3743.1999230769225,13,0,3.3,892
7pL/CvsCOCH5,36,30,180,180,1,2017-03-30,2017-05-09,0,2,13,28,female,9,2006-08-14,246.0,59.0,29.0,48.0,403.0,680.0,137678.11,9.84,2.36,1.16,1.92,16.12,27.2,5507.1244,25,0,6.0,3921
d4fqb9YbhBHY,41,30,100,100,1,2017-03-25,2017-04-25,0,1,1,-1,inconnu,7,2013-04-23,70.0,14.0,23.0,21.0,2310.0,897.0,704812.5175,2.333333333333333,0.4666666666666667,0.7666666666666667,0.7,77.0,29.9,23493.75058333333,30,0,3.333333333333333,1463
VAbP2ZBaXy1z,41,30,99,99,1,2017-03-20,2017-04-20,0,1,1,-1,inconnu,7,2016-02-20,0.0,0.0,0.0,0.0,18.0,18.0,4824.002,0.0,0.0,0.0,0.0,6.0,6.0,1608.0006666666668,3,0,3.3,425
SvsSg6Tk4pPe,39,30,149,149,1,2017-03-31,2017-05-26,0,2,13,26,male,9,2005-12-03,49.0,7.0,6.0,8.0,227.0,250.0,62949.026,4.9,0.7,0.6,0.8,22.7,25.0,6294.9025999999985,10,0,4.966666666666667,4192
zAtDxY4z2IP6,37,30,149,149,1,2017-03-03,2017-04-11,0,1,15,28,male,9,2012-04-20,141.0,32.0,25.0,17.0,1609.0,589.0,395150.8400000001,5.875,1.3333333333333333,1.0416666666666667,0.7083333333333334,67.04166666666667,24.54166666666667,16464.618333333336,24,0,4.966666666666667,1817
d1A8A0Jl4Kj2,39,30,149,149,1,2017-03-31,2017-05-17,0,2,22,-1,inconnu,3,2013-03-09,384.0,77.0,64.0,80.0,1370.0,1864.0,370292.752,12.387096774193544,2.4838709677419355,2.064516129032258,2.5806451612903225,44.193548387096776,60.12903225806453,11944.92748387097,31,0,4.966666666666667,1530
DAs/uQMp1/2H,38,30,149,149,0,2017-03-30,2017-04-29,0,1,1,-1,inconnu,9,2014-05-25,204.0,38.0,24.0,36.0,1052.0,1030.0,251162.97699999998,7.0344827586206895,1.3103448275862069,0.8275862068965517,1.2413793103448276,36.27586206896552,35.51724137931035,8660.792310344828,29,0,4.966666666666667,1070
uwNbWFtp7ex7,34,30,149,149,1,2017-03-31,2017-04-30,0,1,13,27,male,9,2006-02-15,0.0,0.0,1.0,1.0,0.0,2.0,362.014,0.0,0.0,0.5,0.5,0.0,1.0,181.007,2,0,4.966666666666667,4092
PwUDJ7ToTTzD,41,30,99,99,1,2017-03-09,2017-04-09,0,1,1,-1,inconnu,7,2014-03-22,124.0,26.0,25.0,24.0,281.0,346.0,69232.02500000001,5.636363636363638,1.181818181818182,1.1363636363636365,1.0909090909090908,12.772727272727273,15.727272727272727,3146.910227272728,22,0,3.3,1114
1FQ3fLeVq3rV,40,30,149,149,1,2017-03-25,2017-04-25,0,1,9,-1,inconnu,9,2011-05-19,36.0,5.0,4.0,10.0,422.0,331.0,103766.51199999999,2.0,0.2777777777777778,0.2222222222222222,0.5555555555555556,23.44444444444445,18.38888888888889,5764.8062222222225,18,0,4.966666666666667,2168
If5KtqN0Wov8,41,30,129,129,1,2017-03-12,2017-04-12,0,1,1,-1,inconnu,7,2013-07-12,95.0,28.0,14.0,22.0,199.0,239.0,61601.783,4.318181818181818,1.2727272727272727,0.6363636363636364,1.0,9.045454545454543,10.863636363636363,2800.0810454545453,22,0,4.3,1370
JZLk8iNLoIbl,41,30,99,99,1,2017-03-12,2017-04-12,0,1,1,-1,inconnu,7,2013-12-02,38.0,11.0,5.0,7.0,102.0,153.0,27659.025,3.1666666666666665,0.9166666666666666,0.4166666666666667,0.5833333333333334,8.5,12.75,2304.91875,12,0,3.3,1227
fqMRV4BtHg71,39,30,149,149,1,2017-03-31,2017-05-28,0,2,4,34,female,9,2007-06-21,140.0,27.0,8.0,17.0,95.0,238.0,31476.141,10.769230769230768,2.0769230769230766,0.6153846153846154,1.3076923076923077,7.3076923076923075,18.30769230769231,2421.2416153846148,13,0,4.966666666666667,3629
f4/T1Zg+Op9Y,38,30,149,149,0,2017-03-26,2017-04-25,0,1,1,-1,inconnu,9,2017-01-24,146.0,20.0,14.0,18.0,1160.0,202.0,271949.37499999994,6.3478260869565215,0.8695652173913043,0.6086956521739131,0.7826086956521741,50.43478260869565,8.782608695652174,11823.885869565214,23,0,4.966666666666667,91
Jh5BV/Wxnf6x,36,30,180,180,1,2017-03-28,2017-04-27,0,1,5,23,male,3,2012-06-17,548.0,134.0,21.0,158.0,1077.0,1428.0,440244.563,18.266666666666666,4.466666666666667,0.7,5.266666666666667,35.9,47.6,14674.818766666665,30,0,6.0,1775
e5fWqttq0VOZ,41,30,99,99,1,2017-03-19,2017-04-19,0,1,1,-1,inconnu,7,2017-01-19,161.0,33.0,13.0,8.0,116.0,298.0,34504.219,5.75,1.1785714285714286,0.4642857142857143,0.2857142857142857,4.142857142857143,10.642857142857142,1232.2935357142853,28,0,3.3,90
oKS4XzjmeUp0,15,180,600,600,0,2017-03-27,2017-09-27,0,2,13,17,male,3,2012-03-18,206.0,20.0,25.0,20.0,478.0,690.0,126088.35999999994,6.645161290322582,0.6451612903225806,0.8064516129032258,0.6451612903225806,15.419354838709678,22.258064516129032,4067.3664516129024,31,1,3.333333333333333,2019
GM0eb6BhQdMH,39,30,149,149,1,2017-03-31,2017-05-09,0,2,6,23,inconnu,7,2014-07-03,62.0,23.0,25.0,35.0,619.0,727.0,174386.94099999993,2.066666666666667,0.7666666666666667,0.8333333333333334,1.1666666666666667,20.633333333333333,24.23333333333333,5812.898033333333,30,0,4.966666666666667,1041
WL+KtdSyraAx,29,30,180,180,1,2017-03-12,2017-04-12,0,1,13,16,male,9,2013-06-21,119.0,17.0,14.0,8.0,165.0,312.0,43041.251,10.818181818181818,1.5454545454545454,1.2727272727272727,0.7272727272727273,15.0,28.363636363636363,3912.841,11,0,6.0,1391
gnBHvea1bLPq,41,30,99,99,1,2017-03-24,2017-04-24,0,1,1,-1,inconnu,7,2016-07-26,0.0,0.0,0.0,0.0,8.0,8.0,1790.0,0.0,0.0,0.0,0.0,8.0,8.0,1790.0,1,0,3.3,272
tYbd9rj5t/2E,41,30,99,99,1,2017-03-25,2017-04-25,0,1,1,-1,inconnu,7,2014-01-25,12.0,4.0,0.0,1.0,273.0,290.0,70518.803,0.75,0.25,0.0,0.0625,17.0625,18.125,4407.4251875,16,0,3.3,1186
V64jiqJdAlVj,36,30,180,180,0,2017-03-18,2017-04-17,0,1,1,-1,inconnu,7,2013-08-11,34.0,12.0,9.0,12.0,450.0,424.0,123812.382,1.4166666666666667,0.5,0.375,0.5,18.75,17.666666666666668,5158.84925,24,0,6.0,1345
Pz5QIPtBG5gU,41,30,99,99,1,2017-03-21,2017-04-21,0,1,1,-1,inconnu,7,2016-10-22,32.0,2.0,7.0,2.0,157.0,185.0,44064.49400000001,4.0,0.25,0.875,0.25,19.625,23.125,5508.061750000003,8,0,3.3,181
XsTSeeyE6Sjn,40,30,149,149,1,2017-03-11,2017-04-10,0,1,5,29,male,9,2016-04-11,124.0,54.0,34.0,36.0,1427.0,1555.0,1030613.7755,4.0,1.7419354838709675,1.0967741935483872,1.1612903225806452,46.03225806451614,50.161290322580655,33245.60566129031,31,0,4.966666666666667,364
a0vatzVknjKZ,38,30,149,149,0,2017-03-25,2017-06-23,0,3,13,-1,inconnu,3,2014-04-20,104.0,32.0,16.0,41.0,982.0,1011.0,272376.16500000004,3.3548387096774195,1.032258064516129,0.5161290322580645,1.3225806451612905,31.677419354838708,32.61290322580645,8786.327903225807,31,0,4.966666666666667,1160
sDZ0X50193xS,41,30,99,99,1,2017-03-12,2017-04-12,0,1,1,-1,inconnu,7,2016-12-12,90.0,16.0,8.0,5.0,408.0,539.0,107794.823,5.625,1.0,0.5,0.3125,25.5,33.6875,6737.1764375,16,0,3.3,121
LaaadlnBo0Wv,41,30,99,99,1,2017-03-08,2017-04-08,0,1,1,-1,inconnu,7,2015-10-09,80.0,8.0,4.0,6.0,141.0,134.0,33238.902,3.636363636363636,0.3636363636363637,0.18181818181818185,0.2727272727272727,6.409090909090909,6.090909090909091,1510.8591818181824,22,0,3.3,547
VzBrhlv8RHCh,41,30,149,149,1,2017-03-03,2017-04-03,0,1,1,-1,inconnu,7,2011-01-27,2.0,0.0,1.0,0.0,267.0,222.0,66185.049,0.16666666666666666,0.0,0.08333333333333333,0.0,22.25,18.5,5515.42075,12,0,4.966666666666667,2258
rHBb3KCMg6lI,13,410,1788,1788,0,2017-03-15,2018-04-29,0,1,1,-1,inconnu,9,2014-03-18,94.0,18.0,6.0,4.0,19.0,222.0,19301.698,18.8,3.6,1.2,0.8,3.8,44.4,3860.3396,5,1,4.360975609756099,1503
C8vpWoDnq1ey,37,30,149,149,1,2017-03-10,2017-04-09,0,1,13,23,female,9,2007-12-12,101.0,38.0,14.0,20.0,613.0,455.0,157792.82899999994,3.4827586206896552,1.3103448275862069,0.4827586206896552,0.6896551724137931,21.13793103448276,15.689655172413795,5441.132034482755,29,0,4.966666666666667,3406
k1N+/3aACLA9,40,30,149,149,1,2017-03-26,2017-04-25,0,1,13,37,female,3,2012-05-25,47.0,12.0,14.0,12.0,345.0,342.0,91139.71500000004,2.238095238095238,0.5714285714285714,0.6666666666666666,0.5714285714285714,16.428571428571427,16.285714285714285,4339.986428571428,21,0,4.966666666666667,1796
AIf6ZnXoFTYA,41,30,99,99,1,2017-03-24,2017-04-24,0,1,1,-1,inconnu,7,2016-09-25,7.0,6.0,4.0,5.0,153.0,30.0,32376.487,0.7,0.6,0.4,0.5,15.3,3.0,3237.6487,10,0,3.3,211
AmkwGQp8rbwz,41,30,149,149,1,2017-03-08,2017-04-08,0,1,22,25,male,7,2014-10-09,73.0,20.0,11.0,9.0,305.0,345.0,87565.80200000001,3.65,1.0,0.55,0.45,15.25,17.25,4378.2901,20,0,4.966666666666667,912
ooLFIvdTrpNy,36,30,180,180,1,2017-03-16,2017-04-17,0,1,4,38,female,9,2010-12-30,208.0,44.0,23.0,14.0,2225.0,1313.0,550126.346,6.709677419354839,1.4193548387096775,0.7419354838709677,0.4516129032258064,71.7741935483871,42.354838709677416,17746.011161290324,31,0,6.0,2300
s3Nqr0hCvgN6,36,30,180,180,1,2017-03-17,2017-04-17,0,1,1,-1,inconnu,4,2016-05-15,192.0,41.0,22.0,17.0,446.0,707.0,128566.041,7.68,1.64,0.88,0.68,17.84,28.28,5142.641640000002,25,0,6.0,337
s/QlsWMx9/FH,41,30,99,99,1,2017-03-16,2017-04-16,0,1,1,-1,inconnu,7,2015-12-16,23.0,2.0,5.0,2.0,869.0,837.0,235723.84,1.3529411764705883,0.1176470588235294,0.29411764705882354,0.1176470588235294,51.11764705882353,49.235294117647065,13866.108235294121,17,0,3.3,487
tgEDCwijkhQr,41,30,149,149,1,2017-03-21,2017-04-21,0,1,1,-1,inconnu,7,2016-10-22,97.0,24.0,12.0,15.0,715.0,669.0,182645.711,3.592592592592593,0.8888888888888888,0.4444444444444444,0.5555555555555556,26.48148148148148,24.777777777777786,6764.655962962961,27,0,4.966666666666667,181
JMDDQJYpLb/m,38,30,149,149,0,2017-03-04,2017-04-09,0,1,1,-1,inconnu,4,2017-02-05,748.0,63.0,40.0,27.0,2111.0,2470.0,569247.7420000001,24.12903225806452,2.032258064516129,1.2903225806451613,0.8709677419354839,68.09677419354838,79.6774193548387,18362.830387096776,31,0,4.966666666666667,63
Wq8mpLR4FvIs,38,30,149,149,0,2017-03-08,2017-04-07,0,1,1,-1,inconnu,9,2015-04-12,53.0,23.0,3.0,12.0,449.0,479.0,108406.63999999998,3.117647058823529,1.3529411764705883,0.17647058823529413,0.7058823529411765,26.411764705882355,28.176470588235286,6376.861176470587,17,0,4.966666666666667,726
9t7I2ADOpRWJ,39,30,149,149,1,2017-03-31,2017-05-09,0,2,14,31,male,3,2013-12-03,107.0,10.0,8.0,13.0,338.0,338.0,90250.606,3.962962962962963,0.3703703703703704,0.2962962962962963,0.4814814814814815,12.518518518518519,12.518518518518519,3342.615037037037,27,0,4.966666666666667,1253
oMUvHu3vLpsk,36,30,180,180,1,2017-03-18,2017-04-17,0,1,22,32,male,7,2012-04-15,31.0,11.0,4.0,8.0,401.0,198.0,102150.649,1.7222222222222223,0.6111111111111112,0.2222222222222222,0.4444444444444444,22.277777777777786,11.0,5675.036055555555,18,0,6.0,1828
UQjI3pM9mLxz,41,30,100,100,1,2017-03-31,2017-04-30,0,1,1,-1,inconnu,7,2013-07-05,71.0,13.0,21.0,20.0,239.0,273.0,65395.135,2.958333333333333,0.5416666666666666,0.875,0.8333333333333334,9.958333333333334,11.375,2724.7972916666668,24,0,3.333333333333333,1395
fKZB7aBbQdY5,40,30,149,149,1,2017-03-14,2017-04-13,0,1,5,25,female,7,2012-06-21,31.0,2.0,2.0,1.0,92.0,92.0,23988.475,7.75,0.5,0.5,0.25,23.0,23.0,5997.11875,4,0,4.966666666666667,1757
oaOhMIGPJxw2,39,30,149,149,1,2017-03-31,2017-05-27,0,2,17,50,female,9,2013-09-26,35.0,4.0,2.0,13.0,129.0,116.0,33844.073000000004,1.6666666666666667,0.19047619047619047,0.09523809523809523,0.6190476190476191,6.142857142857142,5.523809523809524,1611.622523809524,21,0,4.966666666666667,1339
xFniWiV8gKVE,40,30,149,149,1,2017-03-15,2017-04-17,0,1,13,-1,inconnu,7,2011-01-27,31.0,7.0,4.0,6.0,140.0,138.0,40888.337999999996,1.8235294117647056,0.4117647058823529,0.2352941176470588,0.35294117647058826,8.235294117647058,8.117647058823529,2405.196352941177,17,0,4.966666666666667,2272
177NKS+hFbwR,41,30,99,99,1,2017-03-18,2017-04-18,0,1,1,-1,inconnu,7,2016-10-18,0.0,0.0,0.0,0.0,30.0,30.0,6889.0,0.0,0.0,0.0,0.0,15.0,15.0,3444.5,2,0,3.3,182
wSaYtyjOMtM0,41,30,99,99,1,2017-03-24,2017-04-24,0,1,1,-1,inconnu,7,2016-05-24,157.0,26.0,23.0,40.0,2302.0,1913.0,568027.28,5.607142857142856,0.9285714285714286,0.8214285714285714,1.4285714285714286,82.21428571428571,68.32142857142857,20286.688571428578,28,0,3.3,335
e36X2aO1m4D0,36,30,180,180,1,2017-03-28,2017-04-27,0,1,4,26,male,9,2007-05-08,20.0,16.0,5.0,5.0,299.0,243.0,82614.64699999997,0.9523809523809524,0.7619047619047619,0.2380952380952381,0.2380952380952381,14.238095238095234,11.571428571428573,3934.0308095238092,21,0,6.0,3642
mM+0q4ztkl/7,41,30,149,149,1,2017-03-31,2017-04-30,0,1,1,-1,inconnu,7,2014-11-30,618.0,116.0,60.0,87.0,1479.0,2181.0,426506.0585,19.93548387096774,3.741935483870968,1.935483870967742,2.806451612903226,47.70967741935484,70.35483870967742,13758.259951612903,31,0,4.966666666666667,882
32ZdtJGseeQf,41,30,99,99,1,2017-03-27,2017-04-27,0,1,1,-1,inconnu,7,2016-02-27,20.0,7.0,0.0,2.0,118.0,130.0,22345.694,2.0,0.7,0.0,0.2,11.8,13.0,2234.5694,10,0,3.3,425
W3rdT4HmwDh+,41,30,99,99,1,2017-03-11,2017-04-11,0,1,1,-1,inconnu,7,2016-08-21,17.0,0.0,1.0,0.0,106.0,72.0,19614.495,2.833333333333333,0.0,0.16666666666666666,0.0,17.666666666666668,12.0,3269.0825,6,0,3.3,233
TT4g9QE8HS11,36,30,180,180,0,2017-03-20,2017-04-19,0,1,4,26,male,9,2012-01-10,43.0,12.0,11.0,11.0,73.0,128.0,24694.74,3.3076923076923075,0.9230769230769232,0.8461538461538461,0.8461538461538461,5.615384615384616,9.846153846153848,1899.5953846153848,13,0,6.0,1926
N8rwZkiPXX7q,33,30,149,149,1,2017-03-31,2017-04-30,0,1,8,43,female,9,2006-04-21,35.0,16.0,14.0,19.0,473.0,516.0,125945.30099999999,1.5217391304347827,0.6956521739130435,0.6086956521739131,0.8260869565217391,20.565217391304348,22.43478260869565,5475.882652173913,23,0,4.966666666666667,4027
+x1V6N8Nbvaz,41,30,99,99,1,2017-03-31,2017-04-30,0,1,1,-1,inconnu,7,2015-11-28,10.0,2.0,2.0,5.0,32.0,35.0,9598.649,0.6666666666666666,0.13333333333333333,0.13333333333333333,0.3333333333333333,2.1333333333333333,2.333333333333333,639.9099333333335,15,0,3.3,519
bYDwXdKpA4WT,41,30,99,99,1,2017-03-09,2017-04-09,0,1,1,-1,inconnu,7,2013-08-29,59.0,13.0,13.0,6.0,922.0,837.0,213706.638,2.8095238095238093,0.6190476190476191,0.6190476190476191,0.2857142857142857,43.904761904761905,39.857142857142854,10176.506571428572,21,0,3.3,1319
SbHRwB984sK2,41,30,149,149,1,2017-03-23,2017-04-23,0,1,1,-1,inconnu,7,2012-12-24,12.0,6.0,1.0,1.0,37.0,44.0,10464.569,4.0,2.0,0.3333333333333333,0.3333333333333333,12.333333333333336,14.666666666666664,3488.1896666666667,3,0,4.966666666666667,1581
zGAxNxGMPmSN,23,30,149,129,1,2017-03-31,2017-04-30,0,1,1,-1,inconnu,9,2014-04-12,140.0,53.0,27.0,78.0,1157.0,1244.0,314841.57400000014,5.384615384615384,2.0384615384615383,1.0384615384615383,3.0,44.5,47.84615384615386,12109.291307692307,26,0,4.966666666666667,1114
N5McPBNipQ2y,38,30,149,149,0,2017-03-26,2017-04-25,0,1,12,25,male,9,2015-07-23,100.0,37.0,35.0,34.0,347.0,364.0,93918.141,3.571428571428572,1.3214285714285714,1.25,1.2142857142857142,12.392857142857142,13.0,3354.2193214285717,28,0,4.966666666666667,642
SgZJ5be1o4Am,41,30,149,149,1,2017-03-21,2017-04-23,0,1,1,-1,inconnu,7,2010-01-14,123.0,33.0,29.0,18.0,734.0,871.0,198171.466,3.967741935483871,1.064516129032258,0.935483870967742,0.5806451612903226,23.677419354838708,28.096774193548388,6392.627935483872,31,0,4.966666666666667,2656
XmQgXP4NqkZN,41,30,99,99,1,2017-03-25,2017-04-25,0,1,1,-1,inconnu,7,2016-11-26,140.0,35.0,24.0,19.0,371.0,440.0,102103.826,6.086956521739131,1.5217391304347827,1.0434782608695652,0.8260869565217391,16.130434782608695,19.130434782608692,4439.296782608696,23,0,3.3,150
PyUsGu8Wsg1s,41,30,149,149,1,2017-03-27,2017-04-27,0,1,1,-1,inconnu,7,2014-12-28,78.0,25.0,11.0,18.0,619.0,644.0,148610.54699999993,3.7142857142857135,1.1904761904761905,0.5238095238095238,0.8571428571428571,29.47619047619048,30.66666666666667,7076.692714285712,21,0,4.966666666666667,851
FSrhkBk5f/yC,41,30,149,149,1,2017-03-15,2017-04-15,0,1,4,23,male,7,2016-10-15,79.0,11.0,3.0,7.0,435.0,488.0,117811.418,6.0769230769230775,0.8461538461538461,0.2307692307692308,0.5384615384615384,33.46153846153846,37.53846153846154,9062.416769230771,13,0,4.966666666666667,182
LNbp/3RKwu6O,39,30,149,149,1,2017-03-31,2017-05-06,0,2,6,34,male,9,2016-08-20,24.0,7.0,5.0,7.0,247.0,200.0,67447.86099999999,1.7142857142857142,0.5,0.35714285714285715,0.5,17.642857142857142,14.285714285714285,4817.7043571428585,14,0,4.966666666666667,259
kq0Qg4rQ5MzE,40,30,149,149,1,2017-03-01,2017-03-31,0,1,14,-1,inconnu,9,2014-12-06,21.0,19.0,8.0,22.0,309.0,358.0,86205.43500000001,0.8076923076923077,0.7307692307692307,0.3076923076923077,0.8461538461538461,11.884615384615385,13.769230769230768,3315.593653846154,26,0,4.966666666666667,846
F1j2/MKmXVdg,30,30,129,129,1,2017-03-09,2017-04-08,0,1,1,-1,inconnu,13,2017-02-09,3.0,0.0,0.0,2.0,82.0,51.0,20447.867,1.5,0.0,0.0,1.0,41.0,25.5,10223.9335,2,0,4.3,58
UaR9UN4SxgUc,41,30,99,99,1,2017-03-25,2017-04-25,0,1,1,-1,inconnu,7,2015-07-25,2.0,0.0,1.0,0.0,1.0,4.0,451.836,2.0,0.0,1.0,0.0,1.0,4.0,451.836,1,0,3.3,640
c3rAOSf3rNam,39,30,149,149,1,2017-03-31,2017-05-27,0,2,15,22,female,3,2015-08-28,105.0,16.0,8.0,7.0,257.0,365.0,66668.754,4.7727272727272725,0.7272727272727273,0.3636363636363637,0.3181818181818182,11.681818181818182,16.59090909090909,3030.397909090909,22,0,4.966666666666667,638
jZovuHEGNhhP,40,30,149,149,1,2017-03-01,2017-03-31,0,1,7,24,male,9,2006-08-02,194.0,37.0,24.0,43.0,705.0,835.0,194029.642,7.461538461538463,1.4230769230769231,0.9230769230769232,1.6538461538461535,27.115384615384606,32.115384615384606,7462.6785384615405,26,0,4.966666666666667,3894
fRoJccIA9POm,38,30,149,149,0,2017-03-17,2017-04-16,0,1,4,-1,inconnu,9,2015-02-26,225.0,82.0,43.0,45.0,1410.0,1305.0,367602.1750000001,8.333333333333334,3.037037037037037,1.5925925925925926,1.6666666666666667,52.22222222222222,48.33333333333334,13614.895370370372,27,0,4.966666666666667,780
hmNBKhzcrk7K,41,30,99,99,1,2017-03-17,2017-04-17,0,1,1,-1,inconnu,7,2016-01-17,8.0,7.0,2.0,2.0,3.0,17.0,2450.896,4.0,3.5,1.0,1.0,1.5,8.5,1225.448,2,0,3.3,456
GeXiBYji892N,39,30,149,149,1,2017-03-31,2017-05-27,0,2,5,31,male,3,2015-03-21,41.0,13.0,3.0,3.0,77.0,125.0,22995.834,2.411764705882353,0.7647058823529411,0.17647058823529413,0.17647058823529413,4.529411764705882,7.352941176470589,1352.6961176470588,17,0,4.966666666666667,798
4layvkB1Q4Gh,40,30,149,149,1,2017-03-10,2017-04-09,0,1,13,26,female,3,2013-11-06,44.0,8.0,9.0,17.0,208.0,268.0,57115.13699999999,2.588235294117647,0.4705882352941176,0.5294117647058824,1.0,12.235294117647054,15.764705882352946,3359.7139411764697,17,0,4.966666666666667,1250
+U5cuvJeuRDm,29,30,180,180,0,2017-03-22,2017-04-21,0,1,12,-1,inconnu,4,2016-10-07,26.0,3.0,3.0,5.0,619.0,606.0,161905.962,1.368421052631579,0.15789473684210525,0.15789473684210525,0.2631578947368421,32.57894736842105,31.894736842105264,8521.366421052631,19,0,6.0,196
yv8DlByoS0xC,36,30,180,180,1,2017-03-20,2017-04-20,0,1,11,24,male,4,2015-12-25,162.0,35.0,14.0,23.0,404.0,515.0,119803.325,8.1,1.75,0.7,1.15,20.2,25.75,5990.16625,20,0,6.0,482
emsa05lGS8HN,41,30,149,149,1,2017-03-10,2017-04-10,0,1,1,-1,inconnu,7,2013-10-21,45.0,17.0,12.0,19.0,83.0,156.0,27366.557999999997,4.5,1.7,1.2,1.9,8.3,15.6,2736.6558,10,0,4.966666666666667,1267
jnx93QBbMN7u,37,30,149,149,1,2017-03-21,2017-04-22,0,1,4,30,female,9,2011-04-21,34.0,13.0,9.0,7.0,396.0,285.0,59334.54300000001,1.619047619047619,0.6190476190476191,0.42857142857142855,0.3333333333333333,18.857142857142858,13.571428571428573,2825.4544285714287,21,0,4.966666666666667,2193
1MRTwwNx2ium,41,30,99,99,1,2017-03-08,2017-04-08,0,1,1,-1,inconnu,7,2012-04-13,80.0,17.0,15.0,20.0,531.0,483.0,135373.34900000002,3.2,0.68,0.6,0.8,21.24,19.32,5414.93396,25,0,3.3,1821
QxEx6U999NcO,40,30,149,149,1,2017-03-16,2017-04-15,0,1,5,35,male,9,2011-12-19,72.0,9.0,12.0,19.0,285.0,296.0,70756.79000000001,3.789473684210527,0.4736842105263158,0.631578947368421,1.0,15.0,15.578947368421053,3724.0415789473686,19,0,4.966666666666667,1944
3ig8w3vIm1Ge,39,30,149,149,1,2017-03-31,2017-05-16,0,2,7,26,male,9,2007-07-29,0.0,0.0,1.0,0.0,1.0,2.0,412.207,0.0,0.0,1.0,0.0,1.0,2.0,412.207,1,0,4.966666666666667,3579
6d9mEVpWJGqs,41,30,99,99,1,2017-03-08,2017-04-08,0,1,1,-1,inconnu,7,2015-10-09,104.0,22.0,18.0,8.0,287.0,397.0,73847.29199999999,4.16,0.88,0.72,0.32,11.48,15.88,2953.8916799999993,25,0,3.3,547
